"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"USP43"	-0.863616015513202	4.37763644082834	1.0604077561785e-35	1.01079410821974e-33	TRUE	FALSE	FALSE
"HK1"	-0.621750100703014	8.32782894116574	1.14100042941515e-35	1.08271689396665e-33	TRUE	FALSE	FALSE
"ARHGEF34P"	-0.832967401856412	5.02781568173175	1.76901913775877e-35	1.67112812358862e-33	TRUE	FALSE	FALSE
"SEC24D"	-0.798299389904195	6.77689250142332	3.08486817317086e-35	2.9011532560722e-33	TRUE	FALSE	FALSE
"GPRC5A"	-1.40635559723448	4.25621907972588	3.93294092530311e-35	3.68228149033046e-33	TRUE	TRUE	FALSE
"PHKA2"	-0.613055738856013	6.45118941307078	3.98134095692656e-35	3.71110303533694e-33	TRUE	FALSE	FALSE
"CDK14"	-0.680564270662614	5.33699027873753	4.35005748886902e-35	4.03693000266585e-33	TRUE	FALSE	FALSE
"TUBB3"	1.36570447080651	2.38973336155201	4.5993775420505e-35	4.24958277635245e-33	TRUE	TRUE	FALSE
"ZNF532"	-0.942330442063217	4.43655398883064	5.46603024151495e-35	5.02827043963991e-33	TRUE	FALSE	FALSE
"SERPINB6"	-0.801310572187504	5.88469373538768	6.63747233805296e-35	6.07934749014886e-33	TRUE	FALSE	FALSE
"GPR87"	-0.773465518502996	4.92737965337535	1.31992576336937e-34	1.20370372862074e-32	TRUE	FALSE	FALSE
"PPARG"	-0.680028723745009	7.32135652814908	1.36866468151579e-34	1.24277112848326e-32	TRUE	FALSE	FALSE
"PQLC3"	0.808230781025553	4.54556413121916	2.75896052158009e-34	2.49443186041229e-32	TRUE	FALSE	FALSE
"RP11-214O1.2"	-1.6253058171978	3.24115836727337	3.2054097436425e-34	2.88569066921252e-32	TRUE	TRUE	TRUE
"KLHL3"	1.54476937058635	2.29601800286777	4.48074382838462e-34	4.00909964082443e-32	TRUE	TRUE	TRUE
"GARS"	-0.866570404221203	7.75099475974611	4.49134869094543e-34	4.00909964082443e-32	TRUE	FALSE	FALSE
"SDHA"	-0.644693423709772	8.07025366346575	5.46888476280243e-34	4.86107706384793e-32	TRUE	FALSE	FALSE
"NFE2L3"	-0.730291798941775	7.78800090419944	6.59958805767367e-34	5.84146731188881e-32	TRUE	FALSE	FALSE
"NEDD9"	-0.802080884729593	5.53464068472966	1.04859029670322e-33	9.24251179512558e-32	TRUE	FALSE	FALSE
"PHC1P1"	-0.851426355078625	5.39999409751361	1.1005795885478e-33	9.66033733847827e-32	TRUE	FALSE	FALSE
"TBC1D22A"	-0.671508771774006	6.13057164581045	1.1309292485882e-33	9.88554172230662e-32	TRUE	FALSE	FALSE
"S100A16"	-0.680615005341196	5.71955876018654	1.40752290992168e-33	1.22524287687645e-31	TRUE	FALSE	FALSE
"CDV3"	-0.69491905923456	7.92584821491102	1.60091842420233e-33	1.38785792280849e-31	TRUE	FALSE	FALSE
"DENND5A"	-0.616033656646087	7.21006402142938	1.89622511930997e-33	1.63712616243377e-31	TRUE	FALSE	FALSE
"WNT7B"	1.17903814031522	3.08043256819147	2.08842530968574e-33	1.79570479893223e-31	TRUE	FALSE	FALSE
"UNC13D"	-0.670608682172322	6.58339893497262	2.54429630658422e-33	2.17878642254078e-31	TRUE	FALSE	FALSE
"AP001626.1"	-0.96423202929271	3.934420511666	2.89783376573123e-33	2.47148850643296e-31	TRUE	FALSE	FALSE
"ITGA5"	-0.698255669083926	9.42759451940999	3.49975795214132e-33	2.97281858950843e-31	TRUE	FALSE	FALSE
"RP11-162P23.2"	-0.634218297833696	6.37530954777769	3.63523559890262e-33	3.07549691271014e-31	TRUE	FALSE	FALSE
"LCN9"	1.07608737530273	5.90326275708469	3.90320236068188e-33	3.28899443720498e-31	TRUE	FALSE	FALSE
"INPP5B"	-0.626858892230504	6.12308633258425	4.64729278363164e-33	3.90039321832606e-31	TRUE	FALSE	FALSE
"TSKU"	-0.68820645509328	6.4657760055078	4.75270548630316e-33	3.96998419962829e-31	TRUE	FALSE	FALSE
"CTD-2562J17.6"	1.10483761163985	2.96382320359516	4.76790089483508e-33	3.96998419962829e-31	TRUE	FALSE	FALSE
"WDR45B"	-0.592018616481872	7.40117237813149	5.13058913287877e-33	4.25515711311906e-31	TRUE	FALSE	FALSE
"TOR3A"	0.808418707803398	4.66663602009178	5.77924663362691e-33	4.77433763074449e-31	TRUE	FALSE	FALSE
"TFRC"	-0.847819231764643	8.09644094418973	7.96403247213849e-33	6.55352765851834e-31	TRUE	FALSE	FALSE
"LIMD1"	-0.599086338872711	8.00343578780334	8.12668702559663e-33	6.6613536529657e-31	TRUE	FALSE	FALSE
"TM7SF2"	1.0553903012844	3.40585047988518	8.85544435120756e-33	7.23057328304412e-31	TRUE	FALSE	FALSE
"ST6GALNAC2"	0.80774007356035	4.1344546376011	9.79334316539215e-33	7.96550452209077e-31	TRUE	FALSE	FALSE
"PDE6D"	1.25074523407988	3.47804362272499	1.1154097025948e-32	9.03739261340846e-31	TRUE	TRUE	FALSE
"DFNA5"	-0.71234800102026	6.94915059739584	1.16520619430695e-32	9.40468723726829e-31	TRUE	FALSE	FALSE
"CRIM1"	-0.744847962621327	8.80399717990919	1.99065459820506e-32	1.60057747197663e-30	TRUE	FALSE	FALSE
"RP11-566K11.2"	1.07813893456309	3.15616851472827	2.15226425099791e-32	1.72393911450654e-30	TRUE	FALSE	FALSE
"MAP3K15"	-1.10687870948851	3.13803186962877	2.55926120652747e-32	2.04217411275408e-30	TRUE	FALSE	FALSE
"FAM83D"	-0.832609664087846	9.17851937726643	2.61852152549395e-32	2.08157639456813e-30	TRUE	FALSE	FALSE
"EIF4EBP1"	-1.01196425998489	5.11752986891365	2.95889034449715e-32	2.34330766906681e-30	TRUE	FALSE	FALSE
"PPP1R15B"	-0.663347789829145	8.27460305042396	3.34237024641172e-32	2.63709256969698e-30	TRUE	FALSE	FALSE
"SVIP"	1.26468514590044	3.15402406306982	3.82646719289046e-32	3.00777454796382e-30	TRUE	TRUE	FALSE
"TNFAIP2"	-0.703339344662693	7.73786339150573	4.13491839961827e-32	3.23814836454864e-30	TRUE	FALSE	FALSE
"N4BP3"	-0.736697607849667	6.53860468232737	4.89661042561164e-32	3.81567771693365e-30	TRUE	FALSE	FALSE
"CITED2"	-0.735454572195459	8.22746489572759	4.90861417112418e-32	3.81567771693365e-30	TRUE	FALSE	FALSE
"TMX4"	1.37207920410605	1.96763132018798	5.65726000086564e-32	4.38146467567043e-30	TRUE	TRUE	FALSE
"NQO1"	1.08341367600577	3.18809201435174	6.23528579459853e-32	4.81144800545834e-30	TRUE	FALSE	FALSE
"SKIDA1"	-0.663307360106593	5.46923771430312	7.00994038672143e-32	5.38946730608298e-30	TRUE	FALSE	FALSE
"VEGFA"	-0.763412558727838	6.98020366127338	7.90649396859589e-32	6.05666188881604e-30	TRUE	FALSE	FALSE
"LHFP"	-0.677851948221578	6.71490221022134	8.8537330621317e-32	6.75770799590095e-30	TRUE	FALSE	FALSE
"SCNN1A"	1.11596255539925	3.57268598634624	9.19996399327631e-32	6.99662243618623e-30	TRUE	FALSE	FALSE
"CSRNP1"	-0.666656533060401	5.49482365107018	9.94966917523966e-32	7.53955866351075e-30	TRUE	FALSE	FALSE
"OSBPL10"	-0.613452917112718	6.97054957175531	1.14030392053896e-31	8.60990766669311e-30	TRUE	FALSE	FALSE
"LYN"	-0.804645453985317	6.50397256944592	1.18568270512355e-31	8.92056852361879e-30	TRUE	FALSE	FALSE
"STC2"	-0.628782950121583	9.46859352028418	1.41549191581308e-31	1.06116557645973e-29	TRUE	FALSE	FALSE
"AC106706.1"	-1.28857676046475	2.23472253936284	1.59835203391951e-31	1.19400297682795e-29	TRUE	TRUE	FALSE
"PLEKHO2"	0.885741629830405	3.81789014046231	1.66665591265491e-31	1.24062803731407e-29	TRUE	FALSE	FALSE
"FOS"	-0.984097465169049	7.39134549666852	2.1800486680864e-31	1.6170741282362e-29	TRUE	FALSE	FALSE
"SAMHD1"	1.06986024144915	2.97502414767565	2.20234917046044e-31	1.62788377631297e-29	TRUE	FALSE	FALSE
"MFSD6"	1.12687776173437	3.25390447240369	2.39289008334316e-31	1.76253924810164e-29	TRUE	FALSE	FALSE
"XYLT1"	-0.825084324854169	8.02445016964942	2.77674985268126e-31	2.03815374204124e-29	TRUE	FALSE	FALSE
"RANBP10"	-0.610609127726436	6.20999782275418	2.95654265949799e-31	2.1625877661453e-29	TRUE	FALSE	FALSE
"DPP7"	-0.957855273266741	5.65553910817016	3.07628925492274e-31	2.24239133024922e-29	TRUE	FALSE	FALSE
"NEDD4L"	-0.689335424059851	6.75708327124834	3.439098778461e-31	2.49820878851929e-29	TRUE	FALSE	FALSE
"DAP"	-0.613539586889604	7.68722745605328	4.39536953322128e-31	3.18188503734843e-29	TRUE	FALSE	FALSE
"AMFR"	0.699183367574599	5.0667305288232	5.6276160341939e-31	4.05997806083318e-29	TRUE	FALSE	FALSE
"PCYOX1L"	1.03562782027303	4.14103222452649	7.89064544815318e-31	5.67318556350836e-29	TRUE	FALSE	FALSE
"PINK1"	1.03151983650546	3.65670906713181	9.51342127837465e-31	6.81665757313743e-29	TRUE	FALSE	FALSE
"ST3GAL6"	-0.700582209391726	5.29157118703192	1.00233408908641e-30	7.15768471887943e-29	TRUE	FALSE	FALSE
"TLN2"	-0.622510085750882	5.75650531951651	1.03446086126091e-30	7.36214611598728e-29	TRUE	FALSE	FALSE
"TRIP10"	-0.612236225207945	6.71726747333525	1.18383203346585e-30	8.396836908078e-29	TRUE	FALSE	FALSE
"CYR61"	-0.941990558641347	5.01804383540152	1.45133696904924e-30	1.02596861040239e-28	TRUE	FALSE	FALSE
"PXDC1"	-0.709909600571943	5.83995048246126	1.75284455554672e-30	1.23496399355007e-28	TRUE	FALSE	FALSE
"CHPF"	0.650105200553197	6.96446293619665	1.8633013210187e-30	1.30841018761933e-28	TRUE	FALSE	FALSE
"DHRS3"	-1.02770766099402	4.41771341377976	1.95156582940552e-30	1.3658367362876e-28	TRUE	FALSE	FALSE
"PKD2"	1.10410745895755	3.05161067404009	2.03738407886432e-30	1.42117658958132e-28	TRUE	FALSE	FALSE
"CACNA1S"	-0.929264228018207	4.04637046609307	2.40867469357749e-30	1.67462511864367e-28	TRUE	FALSE	FALSE
"SALL4"	-0.662575880648481	5.73494655610702	2.56088636664039e-30	1.77459316446205e-28	TRUE	FALSE	FALSE
"TRIM29"	-1.22814322903607	4.60138582419238	2.5989686646891e-30	1.79507783247019e-28	TRUE	TRUE	FALSE
"HMGN4"	0.762133991654609	4.87362037782797	3.13187357703779e-30	2.15608002529013e-28	TRUE	FALSE	FALSE
"CORO1C"	-0.610054891594314	8.28006906174	3.66193726727586e-30	2.51278079714766e-28	TRUE	FALSE	FALSE
"DYRK1A"	-0.622683482577771	6.74663291462274	4.03216422843962e-30	2.7578432349451e-28	TRUE	FALSE	FALSE
"NPPB"	-1.33704014957195	4.74669420977931	4.24838154305332e-30	2.89632380537091e-28	TRUE	TRUE	FALSE
"MAML2"	-0.925174122710072	4.75588740298454	4.26809724859744e-30	2.90037860125657e-28	TRUE	FALSE	FALSE
"BHLHE40"	-0.749377274770343	8.95523286455083	4.60057394065365e-30	3.1162601489971e-28	TRUE	FALSE	FALSE
"TBC1D2"	-0.611255942246028	5.74065443431125	5.65406431289544e-30	3.81758073126459e-28	TRUE	FALSE	FALSE
"IPO4"	-0.565616751101014	6.63359626935129	7.27299096272799e-30	4.89497851823731e-28	TRUE	FALSE	FALSE
"SLC41A1"	-0.640779486001324	5.75242309106639	7.38345350228911e-30	4.95349781780963e-28	TRUE	FALSE	FALSE
"PPME1"	-0.551136892385446	6.98786076124415	7.51347202702187e-30	5.02472386416644e-28	TRUE	FALSE	FALSE
"FOXJ3"	-0.624436968184494	7.14272950715512	8.42600284979591e-30	5.61715746942407e-28	TRUE	FALSE	FALSE
"ATP7B"	-0.564619724638192	8.67900689315973	1.05600824949583e-29	7.0176245375013e-28	TRUE	FALSE	FALSE
"PAK1"	-0.630806280937654	7.03262405986951	1.10375488433275e-29	7.31185546960807e-28	TRUE	FALSE	FALSE
"CAV1"	-0.605775891970561	8.78413902828146	1.161120197074e-29	7.66776115095955e-28	TRUE	FALSE	FALSE
"RDH13"	-0.872512014702935	4.25823753801989	1.37236991698447e-29	9.00963255616559e-28	TRUE	FALSE	FALSE
"EIF2S2"	-0.664241433473131	7.49680565387762	1.3728719503129e-29	9.00963255616559e-28	TRUE	FALSE	FALSE
"POLR3D"	-0.577076246062965	5.99484772737349	1.65906500805485e-29	1.08539948632558e-27	TRUE	FALSE	FALSE
"GLI3"	-0.777125668343804	5.12159779970667	1.69309147035136e-29	1.1042311119016e-27	TRUE	FALSE	FALSE
"AHNAK2"	1.37394229511126	1.99786816100831	2.06417010743073e-29	1.34209282355358e-27	TRUE	TRUE	FALSE
"GCM1"	-0.739656866625962	5.88170086199284	2.17423530729814e-29	1.40930587641669e-27	TRUE	FALSE	FALSE
"SLC34A2"	-0.928298364787559	6.44545461372521	2.26295528576071e-29	1.46231337576181e-27	TRUE	FALSE	FALSE
"CHD3"	-0.589196260050467	7.39493736161092	2.50526525731452e-29	1.61394244374886e-27	TRUE	FALSE	FALSE
"ITGAM"	-0.65543063166415	5.23308742088858	2.72294021480603e-29	1.74882495625317e-27	TRUE	FALSE	FALSE
"ZBTB2"	-0.924679543522795	3.51457810694413	3.20426100595758e-29	2.05170098332834e-27	TRUE	FALSE	FALSE
"XBP1"	-0.615993380721437	7.39305226426178	3.45873425323562e-29	2.20793017511096e-27	TRUE	FALSE	FALSE
"FAM43A"	-0.759228536626682	5.40677668812035	3.70325198457065e-29	2.35687934462131e-27	TRUE	FALSE	FALSE
"ETNK2"	1.01455731737454	3.19276192594539	5.09238915181713e-29	3.23121294795722e-27	TRUE	FALSE	FALSE
"CASQ1"	-0.724132119963118	4.81714658976109	5.71816171325335e-29	3.61738122076261e-27	TRUE	FALSE	FALSE
"AMOTL1"	-0.723298997654002	6.87438024399867	5.92516208180682e-29	3.73710971303421e-27	TRUE	FALSE	FALSE
"EXOSC5"	-0.596042550825884	5.9525792167269	5.9889337328369e-29	3.76605606017738e-27	TRUE	FALSE	FALSE
"BASP1"	-0.609646499896943	8.56411099574242	6.12660482454136e-29	3.84116241767227e-27	TRUE	FALSE	FALSE
"WNT7A"	-0.624271913099051	5.97227324473234	6.30721276344041e-29	3.94266302892094e-27	TRUE	FALSE	FALSE
"ENDOU"	-2.5470431171287	0.563189239230934	7.28654125835208e-29	4.5413691759895e-27	TRUE	TRUE	TRUE
"FSCN1"	0.653873453615525	8.42244079844417	7.34842135824509e-29	4.56642608651301e-27	TRUE	FALSE	FALSE
"ADAM19"	-0.909117773291255	4.43224556983515	9.15646176031248e-29	5.67323598361008e-27	TRUE	FALSE	FALSE
"ALDH3B1"	-0.626101306051922	5.76123141081522	9.9328583119674e-29	6.13623440468931e-27	TRUE	FALSE	FALSE
"CAPN5"	0.985541016929844	3.17455576016657	1.03835077943681e-28	6.39587646772396e-27	TRUE	FALSE	FALSE
"TJP2"	-0.559266142352903	6.95032337882051	1.19114843377069e-28	7.31566557020796e-27	TRUE	FALSE	FALSE
"FLNA"	-0.584438189623919	9.90094653019871	1.24988905052822e-28	7.65411707512428e-27	TRUE	FALSE	FALSE
"CYP4F2"	-2.85282215142458	-0.432815695446803	1.32786819918254e-28	8.1080786910085e-27	TRUE	TRUE	TRUE
"THOC6"	-0.616528355066836	6.30262415544084	1.494712644499e-28	9.10046721647861e-27	TRUE	FALSE	FALSE
"PHGDH"	-0.553661870462362	8.9128257845789	1.67400109184691e-28	1.01626821328089e-26	TRUE	FALSE	FALSE
"IQCJ-SCHIP1"	-0.703696289700739	5.0286686045059	1.73869905480041e-28	1.05251247955245e-26	TRUE	FALSE	FALSE
"AC090505.6"	-1.21792020733474	2.49148562067633	1.85276902768153e-28	1.11835049676617e-26	TRUE	TRUE	FALSE
"FASN"	-0.617166968351858	10.1771671717597	2.53825027377653e-28	1.5277365790679e-26	TRUE	FALSE	FALSE
"TMEM31"	-1.02830545411104	4.14379903006848	2.55436219654268e-28	1.53305396103613e-26	TRUE	FALSE	FALSE
"SARS2"	-0.600708952752915	5.81440877184811	3.00031311078983e-28	1.79558511340621e-26	TRUE	FALSE	FALSE
"TSR1"	-0.581092958908137	6.75195715899222	3.91457558798074e-28	2.33610338063463e-26	TRUE	FALSE	FALSE
"RP11-1069G10.2"	-1.14523556937922	3.55631562943525	4.82572094710327e-28	2.87171292292874e-26	TRUE	FALSE	FALSE
"ECSIT"	-0.718287389827351	5.25518210429878	5.07510251968151e-28	3.01160872336932e-26	TRUE	FALSE	FALSE
"COX10"	-0.626918857597187	5.72503987538764	5.38378451676184e-28	3.18580911882317e-26	TRUE	FALSE	FALSE
"CLEC1A"	-0.923216838858217	5.33860427419973	5.72010653986433e-28	3.37534353974179e-26	TRUE	FALSE	FALSE
"PRKAB2"	-0.537586643145996	7.65080588828055	5.85925974937243e-28	3.44779792961675e-26	TRUE	FALSE	FALSE
"PLA2G15"	0.780262309133131	4.53736984776322	6.20069151512047e-28	3.63854505452724e-26	TRUE	FALSE	FALSE
"PTPN18"	0.599821444194248	5.81146955230878	6.23308005663686e-28	3.64739067980867e-26	TRUE	FALSE	FALSE
"ARHGAP10"	-0.577375849967893	6.56254077600348	6.38764112083911e-28	3.72748054990572e-26	TRUE	FALSE	FALSE
"GINM1"	0.683215379721297	5.07711080587097	6.78589048539896e-28	3.94893836921035e-26	TRUE	FALSE	FALSE
"BRAF"	-0.629708267968757	7.28180281314259	7.09973669747601e-28	4.12019430493195e-26	TRUE	FALSE	FALSE
"COL16A1"	-0.704144158441746	5.48867177909479	8.49156256526943e-28	4.91437519230675e-26	TRUE	FALSE	FALSE
"TSPAN15"	0.85685777056803	4.26326075249435	8.85866596797495e-28	5.11278513099617e-26	TRUE	FALSE	FALSE
"SH3BGRL"	0.870045257635318	4.31269643751408	9.37131246035062e-28	5.39388164726082e-26	TRUE	FALSE	FALSE
"GPR1-AS"	-0.853141533458571	4.13577757478566	9.69471366283068e-28	5.56481847469185e-26	TRUE	FALSE	FALSE
"APBB1IP"	-0.762357613965733	6.13685481198047	1.10500320777367e-27	6.32554281928267e-26	TRUE	FALSE	FALSE
"KAT6B"	-0.737332389154857	5.92094983986003	1.12919128290711e-27	6.44648877119816e-26	TRUE	FALSE	FALSE
"ACBD7"	1.26179319107726	2.59717699594471	1.17994495223142e-27	6.71803253073163e-26	TRUE	TRUE	FALSE
"MXD1"	-0.714524055697063	4.8864954379291	1.20175802343261e-27	6.8237828899276e-26	TRUE	FALSE	FALSE
"GUCA2A"	-1.49336382391272	2.16100488656545	1.31668739855949e-27	7.45627331668125e-26	TRUE	TRUE	FALSE
"SLC22A31"	0.716220954005353	5.61851344635396	1.32881875992849e-27	7.50479785433071e-26	TRUE	FALSE	FALSE
"ETV5"	-2.09133467896135	0.704647945304144	1.6003448776059e-27	9.01413507798019e-26	TRUE	TRUE	TRUE
"TRIM34"	-0.796211102948013	5.64673268165467	1.64919456771668e-27	9.26451540360525e-26	TRUE	FALSE	FALSE
"PPFIBP2"	-0.535352470266502	6.97218796248827	2.02068828819298e-27	1.13212285848599e-25	TRUE	FALSE	FALSE
"HILPDA"	-0.587868269139907	6.65339596893237	2.06279357746189e-27	1.1526474669181e-25	TRUE	FALSE	FALSE
"TET1"	-0.779825826842385	7.70003191770522	2.08346373594626e-27	1.16111764712814e-25	TRUE	FALSE	FALSE
"MED15"	-0.57852196046523	7.10879904387077	2.18051514502995e-27	1.21199820699739e-25	TRUE	FALSE	FALSE
"FOSL1"	-0.927121191151928	3.61007049938337	3.21679623182695e-27	1.78329024788596e-25	TRUE	FALSE	FALSE
"GATA2"	-0.569193149865222	9.82405046361995	4.10187172928328e-27	2.26797978606513e-25	TRUE	FALSE	FALSE
"MICAL3"	-0.617169948416383	6.74222295700244	4.20070549118423e-27	2.31654612244207e-25	TRUE	FALSE	FALSE
"HAS3"	-1.6028579099342	1.98594910055606	4.2579244419009e-27	2.34196961600743e-25	TRUE	TRUE	TRUE
"VPS37C"	-0.551263369638971	6.10127709224232	4.98616696096116e-27	2.73538003123979e-25	TRUE	FALSE	FALSE
"SYT17"	-0.739028588066558	4.51671939174605	5.05996217912188e-27	2.76865359130861e-25	TRUE	FALSE	FALSE
"TRIP6"	-0.570240404809849	6.85387448745329	5.53456218500306e-27	3.02049448158742e-25	TRUE	FALSE	FALSE
"CYP26B1"	-0.717004420362621	5.12913663427213	5.68723881258975e-27	3.09579774744226e-25	TRUE	FALSE	FALSE
"CHRM4"	-0.970280155401231	3.54727543316666	5.92205761617183e-27	3.21531097273907e-25	TRUE	FALSE	FALSE
"CCPG1"	0.938506620324562	4.66639057320458	6.16358642046403e-27	3.33784348415155e-25	TRUE	FALSE	FALSE
"IRX2"	-0.609214451495165	7.39500559439083	6.40725750216451e-27	3.46090478309225e-25	TRUE	FALSE	FALSE
"PRKCE"	-1.03136975984194	3.63495450035761	6.88755687718016e-27	3.71082540088688e-25	TRUE	FALSE	FALSE
"TBC1D17"	-0.617256819579054	5.5319249537205	7.03809710897235e-27	3.78225902289826e-25	TRUE	FALSE	FALSE
"KCNK1"	-0.576304225784127	6.89290975406357	8.97713136337918e-27	4.81201652165257e-25	TRUE	FALSE	FALSE
"JAM3"	-0.612055304098282	9.87337373791109	1.03376699703484e-26	5.52724252780102e-25	TRUE	FALSE	FALSE
"DLX6"	-0.661854290922245	5.52014402921833	1.10947590725401e-26	5.91701758537037e-25	TRUE	FALSE	FALSE
"CTD-2311M21.2"	-0.914079264254568	6.25436301428665	1.67820788817947e-26	8.92755741726989e-25	TRUE	FALSE	FALSE
"STXBP1"	0.691157628895443	5.3524431980013	1.77617833506075e-26	9.42493017793195e-25	TRUE	FALSE	FALSE
"DIP2C"	-0.554568288644311	6.07151741575978	1.80867474556197e-26	9.57325180653478e-25	TRUE	FALSE	FALSE
"PLXNA2"	-0.608361320059838	8.09366383115137	1.98304272440805e-26	1.04698691810476e-24	TRUE	FALSE	FALSE
"OCRL"	-0.581915073509822	6.34996854664783	2.35339848459001e-26	1.23941731190933e-24	TRUE	FALSE	FALSE
"CPNE7"	-1.07566204256811	2.55725047531717	2.39972700086413e-26	1.26066456359611e-24	TRUE	FALSE	FALSE
"CTC-360G5.8"	-0.587410447605447	5.80761557435039	2.88628458529104e-26	1.51249928044132e-24	TRUE	FALSE	FALSE
"DDB1"	-0.593852820223738	10.4667495501635	2.91971986675406e-26	1.52622378940548e-24	TRUE	FALSE	FALSE
"EDEM1"	-0.573931711414578	7.62985880639284	3.10238696467656e-26	1.61769514351179e-24	TRUE	FALSE	FALSE
"SLAIN1"	2.10148863694043	0.268373846023954	4.61191921063623e-26	2.3988812368213e-24	TRUE	TRUE	TRUE
"FAM13A"	-0.72515134189599	7.29048804163857	6.45540769732645e-26	3.34949799388864e-24	TRUE	FALSE	FALSE
"RHOU"	-0.539553884221747	9.0590370494556	7.75691829556192e-26	4.01491992172746e-24	TRUE	FALSE	FALSE
"LRIG1"	1.00967776983787	2.54843334324374	1.21666076396574e-25	6.28190579747603e-24	TRUE	FALSE	FALSE
"LIMA1"	-0.576611540424791	7.04209091986094	1.2405483279247e-25	6.38958217018625e-24	TRUE	FALSE	FALSE
"RP11-540D14.8"	-0.739066499067586	5.65312531624934	1.37463004489597e-25	7.06291622579963e-24	TRUE	FALSE	FALSE
"KLF6"	-0.612601331733191	6.35804204188463	1.41403255470131e-25	7.24769094825739e-24	TRUE	FALSE	FALSE
"BHLHE41"	-0.704317155588452	5.55228376717063	1.67002273184348e-25	8.53900457985796e-24	TRUE	FALSE	FALSE
"STS"	0.61455788162605	6.18276034850638	1.84685707064897e-25	9.42031260297609e-24	TRUE	FALSE	FALSE
"SFXN3"	-0.565919403477256	7.51308901913251	2.01641532063067e-25	1.02603394068613e-23	TRUE	FALSE	FALSE
"ITGB4"	-0.506208530322824	9.30065161997136	2.20833726844446e-25	1.12098392523014e-23	TRUE	FALSE	FALSE
"SARS"	-0.623599684002266	8.47527381676778	2.5780239272006e-25	1.30549644351942e-23	TRUE	FALSE	FALSE
"MDGA1"	-1.16761328532509	2.33028774026372	2.65543689518995e-25	1.34147322863481e-23	TRUE	FALSE	FALSE
"TSPAN17"	0.656355889582326	5.46537638189619	2.76209655720029e-25	1.39201737019094e-23	TRUE	FALSE	FALSE
"YEATS2"	-0.576901724509523	8.00484860973961	2.79430705241934e-25	1.40488955528081e-23	TRUE	FALSE	FALSE
"TMEM106B"	0.606938299570042	5.46418182183254	2.91220338154789e-25	1.46067801037352e-23	TRUE	FALSE	FALSE
"TKFC"	0.644840651432557	4.68469349973329	2.93242589341306e-25	1.46732740785367e-23	TRUE	FALSE	FALSE
"PIPOX"	-1.53981721584593	1.32788177869385	3.81489960873007e-25	1.90437618856653e-23	TRUE	TRUE	TRUE
"GBE1"	-0.668658330010547	6.7018807994869	4.3388323411903e-25	2.16080004963392e-23	TRUE	FALSE	FALSE
"CASC10"	-0.630833886447017	4.80799068877491	4.35151551211336e-25	2.16200532495708e-23	TRUE	FALSE	FALSE
"ACSF2"	-0.551130150911734	6.41826456418372	5.05708879574026e-25	2.50665017814269e-23	TRUE	FALSE	FALSE
"MYO7A"	-0.515539625306262	6.5296698173606	5.15083640057187e-25	2.54712487357857e-23	TRUE	FALSE	FALSE
"PALLD"	-0.600652469390029	7.05318821315127	5.83448950793053e-25	2.87843924997809e-23	TRUE	FALSE	FALSE
"FAM219A"	-0.545802100989482	6.75837098151091	6.58220368680885e-25	3.23973604827839e-23	TRUE	FALSE	FALSE
"MGAT3"	-0.50759553081047	7.75589337601292	7.47447335339309e-25	3.67033229982701e-23	TRUE	FALSE	FALSE
"POLR3GL"	1.258063420153	2.24601283488665	1.20081353993387e-24	5.88286930982487e-23	TRUE	TRUE	FALSE
"ZNF341"	-0.666213069810438	6.77555335794124	1.21678766676247e-24	5.94729674896013e-23	TRUE	FALSE	FALSE
"ZC2HC1A"	1.48185353629972	1.76491470597862	1.58468010249427e-24	7.72751644424637e-23	TRUE	TRUE	FALSE
"SPNS3"	-0.900342578724318	3.11752792772764	1.60019779457277e-24	7.78516552897688e-23	TRUE	FALSE	FALSE
"GOLGA2"	-0.581527469817878	7.74777044675753	1.67093301876299e-24	8.11057027033665e-23	TRUE	FALSE	FALSE
