"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"FAM122B"	0.420828126029394	4.66070956356916	6.55501408483442	3.13012531189e-06	2.98908521397438e-05	4.2499476638528	TRUE	FALSE	FALSE
"ZNF609"	-0.37041221529869	6.42560101524592	-6.63189577443437	2.68075422418248e-06	2.62358462800225e-05	4.24225320336398	TRUE	FALSE	FALSE
"NICN1"	0.396057242042475	4.18062312298639	6.52279053018961	3.34097741351564e-06	3.14903938224253e-05	4.24206989625228	TRUE	FALSE	FALSE
"KAT14"	-0.419473958050901	8.08931099018851	-6.66644404408034	2.50106260893282e-06	2.48054506307215e-05	4.23578792934587	TRUE	FALSE	FALSE
"SGK494"	0.45002852898117	3.42890681818522	6.46348683835757	3.76821386776866e-06	3.47857990089459e-05	4.23446384699838	TRUE	FALSE	FALSE
"AC009404.2"	-0.578270611451397	2.81069886000167	-6.38828130001321	4.3924170280722e-06	3.93931939524651e-05	4.22871462591928	TRUE	FALSE	FALSE
"IFT172"	-0.336620272324478	5.12876290787229	-6.56824734610637	3.04756079766866e-06	2.9248253195302e-05	4.22159717940201	TRUE	FALSE	FALSE
"FLVCR1"	-0.30505020124162	6.43272316208398	-6.62688508043219	2.70790254015408e-06	2.64340476880842e-05	4.22140103496316	TRUE	FALSE	FALSE
"LINC01355"	0.711346679596485	2.6379475099468	6.37848383692764	4.48125604957657e-06	4.00348345803138e-05	4.22130914082029	TRUE	FALSE	FALSE
"RP11-676M6.1"	-0.455775461226077	3.38262317989547	-6.43573850091915	3.98711664860434e-06	3.6391940779679e-05	4.22065088497714	TRUE	FALSE	FALSE
"RP3-382I10.7"	0.455010885955409	3.68190558195664	6.46210695132287	3.7788008766158e-06	3.48568768299763e-05	4.2189959609175	TRUE	FALSE	FALSE
"MINPP1"	0.435787124617712	4.64143325878548	6.54163028095639	3.21598114865954e-06	3.05721384826994e-05	4.21884927915728	TRUE	FALSE	FALSE
"VMAC"	0.93178734908937	1.34161534722425	6.29209784324587	5.34950921003496e-06	4.63050415065575e-05	4.21880584299792	TRUE	FALSE	FALSE
"HS3ST3B1"	-0.340338908109707	6.6061230450033	-6.62551664132414	2.71536611705094e-06	2.64946283565517e-05	4.21720713605651	TRUE	FALSE	FALSE
"ZNF302"	0.511153155110556	4.09285253166918	6.49267866193524	3.55127644032589e-06	3.31022962353563e-05	4.21031698417813	TRUE	FALSE	FALSE
"SELENBP1"	0.426504663403326	3.86549425656362	6.47690121264959	3.66687546155615e-06	3.4014266170472e-05	4.20630700408274	TRUE	FALSE	FALSE
"CAMKK2"	0.359937718831895	4.62393121843664	6.53308503125052	3.27206687697666e-06	3.09238944954645e-05	4.20260473053962	TRUE	FALSE	FALSE
"ZNF611"	-0.426007110247921	3.8821128552352	-6.46985518496526	3.7197487889481e-06	3.43836015743663e-05	4.19904922212019	TRUE	FALSE	FALSE
"TEN1-CDK3"	-0.391208480628638	5.51399448161325	-6.57659404156881	2.99664421830102e-06	2.88779995895376e-05	4.19697963730643	TRUE	FALSE	FALSE
"TLE4"	0.860085099999539	1.2429144854054	6.2806043400778	5.47746233446267e-06	4.73096439269334e-05	4.19635952348909	TRUE	FALSE	FALSE
"ASPH"	0.331912667714994	6.37594049125399	6.61000658492882	2.80146008869486e-06	2.72337601423377e-05	4.19624544845743	TRUE	FALSE	FALSE
"SORBS1"	-0.919915514992948	0.741979683568636	-6.27092998873128	5.58760780325909e-06	4.81228724380441e-05	4.18946455234222	TRUE	FALSE	FALSE
"EPN2"	-0.312634959024384	5.94538152671039	-6.59099214012377	2.91086799105323e-06	2.81803056523563e-05	4.18779502847491	TRUE	FALSE	FALSE
"KANK4"	-0.747085635503941	3.52052279104417	-6.44916673397953	3.87958969274124e-06	3.56110834280117e-05	4.18541313337928	TRUE	FALSE	FALSE
"MPC1"	0.606854984141243	2.94209519060335	6.37977930041704	4.46940380082648e-06	3.99628440017872e-05	4.18404364030492	TRUE	FALSE	FALSE
"APLN"	-1.88727931156974	-0.761743174404773	-6.47968450699602	3.64620396205759e-06	3.38821935000905e-05	4.18258212800658	TRUE	TRUE	TRUE
"ACYP2"	0.671167280903341	2.05064493163071	6.31113288924344	5.1443357785742e-06	4.47812303766298e-05	4.18037360308483	TRUE	FALSE	FALSE
"NCAPH2"	-0.304921109937224	5.57811771677168	-6.56861804999144	3.04528057288655e-06	2.92445768891001e-05	4.17862379665873	TRUE	FALSE	FALSE
"OTUD7B"	-0.377858412474223	5.43382513612793	-6.56246885534631	3.08333356758844e-06	2.95377466734052e-05	4.17786979683569	TRUE	FALSE	FALSE
"BTBD16"	-0.454372881466997	4.27762736221343	-6.49827169758249	3.51120602277311e-06	3.28013596788197e-05	4.17376447062683	TRUE	FALSE	FALSE
"CNDP2"	-0.272916607324788	9.04919832229534	-6.65288864786558	2.57003507060091e-06	2.52874165330587e-05	4.17373316915708	TRUE	FALSE	FALSE
"LINC01184"	0.526197679007856	2.70243507908048	6.36657408328717	4.59175008329044e-06	4.08487361717046e-05	4.17039100309276	TRUE	FALSE	FALSE
"ZNF385C"	1.68635041606463	-0.850633658518439	6.47272602905019	3.6981116326392e-06	3.42286553836456e-05	4.17010287015983	TRUE	TRUE	TRUE
"MROH5"	1.1911650818187	0.446238414421825	6.26451760183062	5.66187094200804e-06	4.87027248935653e-05	4.16693515301854	TRUE	FALSE	FALSE
"ZDHHC21"	0.556408719490934	3.54567518958453	6.42960022169969	4.03728891758355e-06	3.67861281737954e-05	4.1669238024213	TRUE	FALSE	FALSE
"NPR1"	-0.918476071313017	0.786821847294366	-6.26002823644013	5.71446813015663e-06	4.90750043334201e-05	4.16688610061138	TRUE	FALSE	FALSE
"NFE2L2"	-0.333613145540839	5.69782735910651	-6.56757937015404	3.05167401589261e-06	2.92610672821091e-05	4.16608162466577	TRUE	FALSE	FALSE
"STAT1"	-0.301264522511097	7.2760259688577	-6.61468262803952	2.77521109945465e-06	2.70159875328612e-05	4.16018750024885	TRUE	FALSE	FALSE
"DBN1"	0.341265788736617	5.07833604877372	6.54039313228293	3.22403916903974e-06	3.06211042087426e-05	4.15851576884114	TRUE	FALSE	FALSE
"RBM33"	-0.333203204583494	6.31836722757974	-6.58783787671465	2.92943994603297e-06	2.83470748291826e-05	4.15715445371742	TRUE	FALSE	FALSE
"SMPD3"	0.526205551404339	4.08613761740674	6.48075876227991	3.63825768815378e-06	3.38232729296767e-05	4.15591299834233	TRUE	FALSE	FALSE
"APOBEC3B"	-0.354880245846229	4.06726352452648	-6.46574650313661	3.75094294801852e-06	3.46415449991048e-05	4.15509461973829	TRUE	FALSE	FALSE
"SNX21"	0.599531474624529	1.99845380157855	6.30324561787126	5.22834778302556e-06	4.54187110916356e-05	4.15485802892746	TRUE	FALSE	FALSE
"EXOSC10"	-0.302167662786938	6.23659998059818	-6.58263056648694	2.96036829373285e-06	2.85676218395677e-05	4.15272977414394	TRUE	FALSE	FALSE
"GLCE"	0.674365404064637	2.50933850391042	6.32736443164375	4.97579580854606e-06	4.36136926264116e-05	4.15021539581937	TRUE	FALSE	FALSE
"NHS"	-0.412441304015006	6.0279186436055	-6.56905063760758	3.04262192487395e-06	2.92445768891001e-05	4.14335828051571	TRUE	FALSE	FALSE
"METTL6"	-0.395585788678509	4.84087791336753	-6.51006477349535	3.42823884983595e-06	3.21689441472802e-05	4.14215829902072	TRUE	FALSE	FALSE
"ZNF761"	-0.404843987759813	5.63867078801184	-6.55563736035192	3.12618522016331e-06	2.98667654639276e-05	4.14214266076115	TRUE	FALSE	FALSE
"SMARCC1"	-0.318740067775865	8.66785962346077	-6.63071373616632	2.68713314702325e-06	2.62675184174515e-05	4.14052950611014	TRUE	FALSE	FALSE
"C2CD5"	0.413433786830113	5.79301500770466	6.55793320270356	3.11171597722062e-06	2.97690321417482e-05	4.13677719756002	TRUE	FALSE	FALSE
"GTF2A1"	0.389741622582791	5.33387179210919	6.53973557234513	3.22833059071854e-06	3.06387927857744e-05	4.13643131637327	TRUE	FALSE	FALSE
"SPN"	1.63124089935607	-0.52741858558099	6.32484566596673	5.0015714043541e-06	4.3791813468048e-05	4.13574615768313	TRUE	TRUE	TRUE
"USP12"	0.613055198765082	2.51894663038231	6.32348923740129	5.01550931981649e-06	4.3868999938162e-05	4.12146904162495	TRUE	FALSE	FALSE
"DAB2"	0.549485729937554	2.97372297305251	6.367531917312	4.58276063333034e-06	4.07859888051275e-05	4.12116266762627	TRUE	FALSE	FALSE
"CUL2"	-0.445883717701488	5.37120212691671	-6.52987605841072	3.29338860480662e-06	3.11114458963481e-05	4.12099402956409	TRUE	FALSE	FALSE
"LLNLR-245B6.1"	0.553171706133372	2.81961445441178	6.34385960743886	4.81034551042036e-06	4.23994721851528e-05	4.12003399892128	TRUE	FALSE	FALSE
"ACY1"	-0.308218847115128	6.28422383942815	-6.56925972603275	3.04133774408997e-06	2.92445768891001e-05	4.11837723672118	TRUE	FALSE	FALSE
"IER5L"	-0.478367121446555	4.75160503895621	-6.49052341545012	3.56684310966065e-06	3.3232692148656e-05	4.11778117058578	TRUE	FALSE	FALSE
"TRANK1"	-1.73876421747422	-1.24656812885145	-6.45745438384401	3.81472394649202e-06	3.51535322208228e-05	4.11353885525477	TRUE	TRUE	TRUE
"SLC25A44"	0.445488020326565	3.98639559446643	6.43700437811944	3.97685006893557e-06	3.63297153305276e-05	4.11010861648142	TRUE	FALSE	FALSE
"DEF8"	0.312742892262974	5.33359365669202	6.52830052883953	3.30390953004196e-06	3.11968436395625e-05	4.10891432789057	TRUE	FALSE	FALSE
"EARS2"	-0.323113834808579	5.65280755520004	-6.53799293816135	3.23973206778554e-06	3.07147595589425e-05	4.10685388570248	TRUE	FALSE	FALSE
"DYNLT3"	0.803045405081841	1.79414449889212	6.26397920935759	5.66815229639536e-06	4.87368556228019e-05	4.10582863895187	TRUE	FALSE	FALSE
"SFXN1"	-0.298490327772288	7.48299235625988	-6.59236921824419	2.90279808799433e-06	2.81280333586424e-05	4.10524057923454	TRUE	FALSE	FALSE
"EIF4BP6"	-0.373315444498342	5.46080604029724	-6.52649098508506	3.31603596612146e-06	3.1283302132698e-05	4.10503643856822	TRUE	FALSE	FALSE
"PRPF38B"	-0.342969964845707	6.18180254636158	-6.55813919481706	3.11042112501285e-06	2.97690321417482e-05	4.10352540863407	TRUE	FALSE	FALSE
"CPT1A"	0.593973858629131	2.53870037145748	6.31310775975242	5.12351900332357e-06	4.46184585878522e-05	4.10244400296692	TRUE	FALSE	FALSE
"LAG3"	0.993658930271817	0.561207874043625	6.22895657360022	6.09258494898043e-06	5.16484485051194e-05	4.10212672027792	TRUE	FALSE	FALSE
"PDIA6"	-0.26073803839275	9.74539920375187	-6.62335143717565	2.72721876272645e-06	2.65979585442571e-05	4.09371642617069	TRUE	FALSE	FALSE
"PHC2"	-0.35252170282351	6.02925071237902	-6.54748776725026	3.17811051086522e-06	3.02394200640861e-05	4.09307317477196	TRUE	FALSE	FALSE
"PEX2"	0.354501471908929	4.29471875707236	6.45435112649592	3.8388803987811e-06	3.53230385736458e-05	4.09215721546851	TRUE	FALSE	FALSE
"RP11-211G23.2"	-1.22778438794777	1.01564917260322	-6.22096984693408	6.19388080251679e-06	5.23806876699392e-05	4.09079702971625	TRUE	TRUE	FALSE
"PRPF31"	-1.13262357764913	2.16119874262945	-6.28342805843405	5.44573731430852e-06	4.70549229955797e-05	4.08702209708632	TRUE	FALSE	FALSE
"HNRNPK"	-0.24256843338749	9.78951636970695	-6.61992003876186	2.74611234018851e-06	2.6765157902437e-05	4.08540541630778	TRUE	FALSE	FALSE
"AKR1A1"	-0.323861279528459	6.23878268379239	-6.55039667467801	3.15947488137122e-06	3.01165148646905e-05	4.08333207641381	TRUE	FALSE	FALSE
"MBD6"	-0.386444681259246	6.06590274627657	-6.54163763920077	3.21593328388131e-06	3.05721384826994e-05	4.08123433347173	TRUE	FALSE	FALSE
"KHK"	1.09159450113203	0.465691509689036	6.22036130709294	6.20166974437262e-06	5.24044824849393e-05	4.08010451427673	TRUE	FALSE	FALSE
"ZNF706"	-0.334643383257391	5.53453623108546	-6.52201438654543	3.34623323135351e-06	3.15258270356409e-05	4.07933546776645	TRUE	FALSE	FALSE
"RP11-155G14.6"	-0.339589789399694	5.0135595647133	-6.48787110492415	3.58609665264306e-06	3.33973086138721e-05	4.0717901430549	TRUE	FALSE	FALSE
"PIK3CD"	1.19924203632978	0.229195985312704	6.22698757291688	6.11739818549053e-06	5.17962661477264e-05	4.0675390463969	TRUE	FALSE	FALSE
"RP11-130F10.1"	-0.544965868785452	3.3919305268141	-6.35775352866679	4.67539262220579e-06	4.1383118058566e-05	4.06563046504453	TRUE	FALSE	FALSE
"AC004538.3"	-0.787637325298762	1.73526125394886	-6.23285423748838	6.04377224437123e-06	5.13172535670796e-05	4.06446789577901	TRUE	FALSE	FALSE
"GMFB"	0.290251268135012	6.06754846205736	6.53561038944608	3.25538762173041e-06	3.07938911716986e-05	4.06141260630534	TRUE	FALSE	FALSE
"MAST2"	0.353187193314045	5.44952985783551	6.50686443075384	3.45055192244791e-06	3.23639032939838e-05	4.05995371242953	TRUE	FALSE	FALSE
"PIK3C2B"	-0.384813246528505	6.13712914818329	-6.53482120234203	3.26059052025126e-06	3.0829263868767e-05	4.05931465253763	TRUE	FALSE	FALSE
"NINL"	0.449234101692423	3.67804119579445	6.38556092934509	4.41690037997503e-06	3.95605541686029e-05	4.05610527706208	TRUE	FALSE	FALSE
"LURAP1"	-0.839533717017591	1.46920686477539	-6.2145141844906	6.27702582996965e-06	5.29774944447679e-05	4.05540902707944	TRUE	FALSE	FALSE
"CYP1A2"	-2.30170779550103	-0.675378400442386	-6.36527078221125	4.60401102963576e-06	4.09059874948574e-05	4.054571357691	TRUE	TRUE	TRUE
"HABP4"	0.489348242932888	3.04365032835806	6.32960645628887	4.9529674698815e-06	4.34866681680626e-05	4.05446468226364	TRUE	FALSE	FALSE
"MAPK8"	0.478956160309676	3.70001259921638	6.37885972020798	4.47781374246057e-06	4.00210540087715e-05	4.05344683137791	TRUE	FALSE	FALSE
"WWC1"	-0.308166370871742	7.23934465974381	-6.55993508011416	3.09915586121008e-06	2.96758260782962e-05	4.04955750118084	TRUE	FALSE	FALSE
"TCONS_00029157"	-0.64792615459518	1.88053180509429	-6.2395702291029	5.96060745827905e-06	5.07133104669251e-05	4.04539591178799	TRUE	FALSE	FALSE
"RBM11"	1.46075415393785	-0.176525876678608	6.24451654711607	5.90011163920239e-06	5.02595033527851e-05	4.04533667677234	TRUE	TRUE	FALSE
"PRDX3"	0.340260273603494	6.99126350573948	6.55079539539686	3.15692932485293e-06	3.01058728643512e-05	4.04052201861733	TRUE	FALSE	FALSE
"MGEA5"	0.294341648264065	6.86916292411485	6.54133622314358	3.21789457298969e-06	3.05765300291388e-05	4.02540293749296	TRUE	FALSE	FALSE
"AC016735.2"	-0.896808350147857	0.823122568067644	-6.18778614131355	6.63369479234965e-06	5.54985760506901e-05	4.02436216770513	TRUE	FALSE	FALSE
"PROSER1"	-0.442654511634522	6.90248890911263	-6.53891803553559	3.23367429404447e-06	3.06711313274834e-05	4.02175527705257	TRUE	FALSE	FALSE
"GLRX5"	0.297414693104149	6.48431912644286	6.5210559485598	3.35273527607266e-06	3.15729643834361e-05	4.00714242363181	TRUE	FALSE	FALSE
"TPPP"	0.987563262273197	0.677316751501694	6.17884612615766	6.75760118906022e-06	5.6356146733469e-05	4.00593938346726	TRUE	FALSE	FALSE
"LEPROTL1"	-0.378846803399782	5.90948830124475	-6.50180238220854	3.48615160079616e-06	3.26106881094014e-05	4.004990239487	TRUE	FALSE	FALSE
"TM9SF4"	-0.300102944354269	7.93495338764974	-6.55141225976912	3.15299524429621e-06	3.00819736487065e-05	4.0038769706408	TRUE	FALSE	FALSE
"DOCK9"	-0.341077300479707	8.23162189767419	-6.55579726004773	3.12517522583721e-06	2.98667654639276e-05	4.00122691977461	TRUE	FALSE	FALSE
"AK1"	0.479681508804438	2.96782541971571	6.30466623641585	5.21311212344657e-06	4.53050412510419e-05	3.99874730414658	TRUE	FALSE	FALSE
"SREBF1"	-0.306180130886754	6.07266469198427	-6.5025445356647	3.48090865470675e-06	3.25761091603965e-05	3.99751119550695	TRUE	FALSE	FALSE
"DGAT1"	0.385216188949157	4.50832965775389	6.42351391592216	4.08767990287565e-06	3.71328438266401e-05	3.99339225639066	TRUE	FALSE	FALSE
"HOXA1"	0.501357721045381	3.32009378484416	6.32939941946284	4.95507098875438e-06	4.34866681680626e-05	3.99067736063432	TRUE	FALSE	FALSE
"LRRC59"	-0.326935838461526	7.45004084916554	-6.53704697642647	3.24593858610343e-06	3.07480579933668e-05	3.98960789153888	TRUE	FALSE	FALSE
"BLOC1S2"	0.427099680865622	4.53908100920801	6.41813836077919	4.13272601519202e-06	3.74774025983792e-05	3.98182973530695	TRUE	FALSE	FALSE
"SH3D21"	0.375329988907688	5.00439048866281	6.44821079859583	3.88714448463034e-06	3.56648892479193e-05	3.97895230036173	TRUE	FALSE	FALSE
"VDAC1"	-0.309410615117848	8.87679069490626	-6.5529832272268	3.14299917744425e-06	3.00001906080837e-05	3.97398850329099	TRUE	FALSE	FALSE
"GLB1"	0.304805858870072	6.17492401850586	6.49584642330791	3.52852388598684e-06	3.2919346404871e-05	3.97273610809299	TRUE	FALSE	FALSE
"HOTAIRM1"	0.781967752592974	1.49300762773762	6.18586739151848	6.66008944322779e-06	5.56530917140169e-05	3.96739468682008	TRUE	FALSE	FALSE
"GBF1"	-0.304088453124597	7.09896670113601	-6.51380981102838	3.40231717237733e-06	3.19826923486394e-05	3.96046672287845	TRUE	FALSE	FALSE
"MED16"	-0.419800013225535	5.46757268908735	-6.45153646606362	3.86092689236095e-06	3.54706872719039e-05	3.94807600539294	TRUE	FALSE	FALSE
"RP11-67L2.2"	-0.378297081642691	4.43687182861411	-6.3932560496443	4.34800575164163e-06	3.91097733407697e-05	3.94470007739322	TRUE	FALSE	FALSE
"ALPK1"	0.458064079195704	3.425009487795	6.313760062833	5.11666228763055e-06	4.45956176049753e-05	3.94304226671855	TRUE	FALSE	FALSE
"DOCK1"	-0.32811645158904	6.09808132400364	-6.47631705959081	3.67122929885234e-06	3.40236714480479e-05	3.94296650622366	TRUE	FALSE	FALSE
"SRP9"	0.327757911865184	7.49192835462044	6.51443520001127	3.39800823405871e-06	3.19564470797682e-05	3.93981035165924	TRUE	FALSE	FALSE
"PCDHGB6"	0.381972964651768	4.72288656092209	6.41155855361781	4.18856162116101e-06	3.79510705855388e-05	3.93786166173363	TRUE	FALSE	FALSE
"XAB2"	-0.324338216076934	6.30576740004625	-6.47760545735604	3.66163363702604e-06	3.3980605373388e-05	3.93099864643612	TRUE	FALSE	FALSE
"PTPN3"	-0.303815953293752	5.25677048255448	-6.43491860314819	3.99378081597751e-06	3.64212063503819e-05	3.92926383166065	TRUE	FALSE	FALSE
"SDK1"	-0.381591423706343	7.68525875427579	-6.51072928443464	3.42362452894854e-06	3.21399618212255e-05	3.92839609958345	TRUE	FALSE	FALSE
"FOXH1"	-0.958655950571184	1.14252803071712	-6.13948069193884	7.33222268692702e-06	6.04069625040299e-05	3.92190218116322	TRUE	FALSE	FALSE
"SAP25"	0.795074266863286	1.11572332459063	6.14310430218025	7.27728607373969e-06	6.00184309296015e-05	3.92116095982452	TRUE	FALSE	FALSE
"NVL"	-0.413112881121644	5.27269892127527	-6.42640626340101	4.0636525483245e-06	3.69623940341122e-05	3.91983654076968	TRUE	FALSE	FALSE
"PTPN12"	-0.287998038547535	6.79337105234088	-6.4844068395531	3.61140601588049e-06	3.35884676073017e-05	3.91520755256565	TRUE	FALSE	FALSE
"TNPO3"	-0.349121770874755	6.31625692775421	-6.47031787955304	3.71625270957798e-06	3.43814578743829e-05	3.91493221177665	TRUE	FALSE	FALSE
"TMEM134"	0.412882286500866	3.60692465124132	6.31318827526298	5.12267214824373e-06	4.46184585878522e-05	3.91481593151018	TRUE	FALSE	FALSE
"SRSF4"	-0.369221317087623	6.59382369482012	-6.4787439017574	3.65317633658585e-06	3.39170615718455e-05	3.91341104456945	TRUE	FALSE	FALSE
"ADAMTS6"	1.55224720433369	-0.402621601436891	6.21209071334117	6.30853486501765e-06	5.3179509990581e-05	3.91194946613142	TRUE	TRUE	TRUE
"RSF1"	-0.420352665573029	5.05905781436464	-6.41234975846355	4.18180656091641e-06	3.7906169110269e-05	3.90658507295923	TRUE	FALSE	FALSE
"ASRGL1"	0.542316883384393	2.43355131779585	6.21596168714846	6.25828336809786e-06	5.28404799328054e-05	3.90298355206421	TRUE	FALSE	FALSE
"PCDHGA8"	0.397468909541234	4.72759090909318	6.3946737373869	4.33543459029471e-06	3.90300278116018e-05	3.90227365324119	TRUE	FALSE	FALSE
"PCDHGA6"	0.387445975456605	4.6978502046967	6.39187414598614	4.36029580212805e-06	3.91812225336128e-05	3.90017589141895	TRUE	FALSE	FALSE
"TMEM120A"	-0.462400110074063	5.42152821184986	-6.42858224166508	4.04567232977672e-06	3.68465773018056e-05	3.89828962255153	TRUE	FALSE	FALSE
"UBR4"	-0.366995165364058	7.66219013074908	-6.49400195343419	3.54175348881305e-06	3.30281447522513e-05	3.89578853346204	TRUE	FALSE	FALSE
"ERBB2"	-0.328638921446295	8.24664826048127	-6.50409115076807	3.4700087299497e-06	3.25029808382038e-05	3.89448540359265	TRUE	FALSE	FALSE
"LTB4R"	0.718938046655066	3.52744296079772	6.29421498084209	5.32627803320686e-06	4.61742275915785e-05	3.89437185204124	TRUE	FALSE	FALSE
"PCDHGC5"	0.392491460990475	4.69079544307222	6.38826037765096	4.39260479418686e-06	3.93931939524651e-05	3.89360522396801	TRUE	FALSE	FALSE
"NIN"	0.407910771728524	5.17452861723641	6.41033690267581	4.19901381834295e-06	3.8029417496652e-05	3.89324425240789	TRUE	FALSE	FALSE
"CTD-2527I21.15"	-0.486606523759481	3.25984386274055	-6.27299212879982	5.56393972757241e-06	4.79582464406875e-05	3.89254007144989	TRUE	FALSE	FALSE
"KIF3A"	0.429167208739917	4.39038491844465	6.35961183525832	4.65764114268943e-06	4.1243324216854e-05	3.89017569590371	TRUE	FALSE	FALSE
"PCDHGA11"	0.389942101974897	4.70784968439332	6.3869540002528	4.40434519335932e-06	3.94648812604456e-05	3.88847877792346	TRUE	FALSE	FALSE
"TMEM127"	0.313630729685185	5.72563384802365	6.43735981551396	3.97397229163882e-06	3.63297153305276e-05	3.88505150987035	TRUE	FALSE	FALSE
"GOLPH3L"	-0.336013751075123	6.09335809084155	-6.44754210462686	3.89243822163857e-06	3.56823775356998e-05	3.88491183127488	TRUE	FALSE	FALSE
"DAB2IP"	-0.318588010082979	7.0256002379478	-6.47663283991594	3.66887504769293e-06	3.40178352793571e-05	3.88326847063499	TRUE	FALSE	FALSE
"GHRLOS"	1.09629040509933	0.961997381534757	6.11687715997667	7.68468966335858e-06	6.26008014107935e-05	3.8816594788499	TRUE	FALSE	FALSE
"TRIM36"	1.18888216307753	0.601567960075262	6.11976155730192	7.63875743245085e-06	6.23230302370293e-05	3.87755426258682	TRUE	FALSE	FALSE
