"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"CTBP2P8"	-1.17150412000783	-2.43422529313374	0.0316297602560658	0.240372485409192	TRUE	FALSE	FALSE
"TRIM8"	-0.148028479230353	4.45119315571355	0.0316640026180406	0.240545935503658	TRUE	FALSE	FALSE
"FAM102B"	0.204716038497878	3.88412340657134	0.0316832059213653	0.240605052609763	TRUE	FALSE	FALSE
"GATSL2"	0.165260446916431	3.81345299001525	0.0317324036450675	0.24089182529261	TRUE	FALSE	FALSE
"PAQR7"	-0.123639970320708	5.44789152001747	0.0318237915866872	0.24129844583124	TRUE	FALSE	FALSE
"PCMTD1"	0.149607786348922	4.99050225733445	0.0318278234456912	0.24129844583124	TRUE	FALSE	FALSE
"AC008937.2"	-1.49460672789299	-3.14467970313912	0.031835173516378	0.24129844583124	TRUE	TRUE	FALSE
"TMEM263"	-0.114801283994237	6.39421594468738	0.0318405185005984	0.24129844583124	TRUE	FALSE	FALSE
"IL32"	-0.450177331293747	-0.260703598933405	0.0318432393150502	0.24129844583124	TRUE	FALSE	FALSE
"MEAF6"	0.129470780664229	4.78800742711717	0.0318660339668599	0.241384347912934	TRUE	FALSE	FALSE
"OR2A20P"	1.24206061696264	-2.54758397586262	0.0319086360189525	0.2415553424637	TRUE	TRUE	FALSE
"CYP4F3"	-0.836449418934504	-1.68840665473636	0.0319115407802372	0.2415553424637	TRUE	FALSE	FALSE
"RP11-352M15.2"	0.183473468278718	3.59573823101605	0.031944707954227	0.241719546610541	TRUE	FALSE	FALSE
"SEPHS2"	0.132742327393277	5.98267114938116	0.0319578624309808	0.241732254926765	TRUE	FALSE	FALSE
"RP11-116G8.5"	0.289878323091962	2.18569782156039	0.0319699075878997	0.241736566133056	TRUE	FALSE	FALSE
"PCDHA9"	0.246049319560671	2.74504324835714	0.0320006453586516	0.241882165455814	TRUE	FALSE	FALSE
"GPRIN2"	-0.8046189725512	-2.61579356014177	0.032016946344528	0.241914844812426	TRUE	FALSE	FALSE
"ARL6"	0.305027083235873	1.98931468560395	0.0320339805107951	0.241914844812426	TRUE	FALSE	FALSE
"PPP1R3B"	-0.11501842850402	7.16918808753601	0.0320394197772082	0.241914844812426	TRUE	FALSE	FALSE
"SAR1B"	0.127057326179365	5.08803147499954	0.0321183705210436	0.242424075025548	TRUE	FALSE	FALSE
"MTHFSD"	0.157921954106215	3.9932229874711	0.0321431375712847	0.242519227034627	TRUE	FALSE	FALSE
"USP25"	0.157670040352263	4.8962520383338	0.0321648325515568	0.242519227034627	TRUE	FALSE	FALSE
"GABRB3"	-0.219419024283509	2.94264414419212	0.0321707187280978	0.242519227034627	TRUE	FALSE	FALSE
"DUSP18"	0.272670421547986	1.80553990440261	0.0321857004466187	0.242519227034627	TRUE	FALSE	FALSE
"RP11-807G9.2"	0.702674292343357	-0.998200172969797	0.032188538820318	0.242519227034627	TRUE	FALSE	FALSE
"ADAT1"	0.184084491403323	3.70308473482962	0.0322138312325257	0.242584936917	TRUE	FALSE	FALSE
"CCDC102A"	-0.256239593136044	2.16283166672551	0.0322202911560698	0.242584936917	TRUE	FALSE	FALSE
"PTOV1"	-0.109822020669723	6.89912401853155	0.0322734298684205	0.242844864010964	TRUE	FALSE	FALSE
"TRIM34"	-0.155302085603372	5.64673268165467	0.0322778704657125	0.242844864010964	TRUE	FALSE	FALSE
"TBL2"	-0.11732800661234	5.43474061402606	0.0323125471146424	0.243018963769031	TRUE	FALSE	FALSE
"TBC1D17"	-0.121832276690257	5.5319249537205	0.0323616398696469	0.243264473954986	TRUE	FALSE	FALSE
"ZNF347"	0.188500661527962	3.5654861653061	0.0323682863617121	0.243264473954986	TRUE	FALSE	FALSE
"RPL39L"	-0.23273114599922	2.41438885777051	0.0323831155185453	0.243276375969464	TRUE	FALSE	FALSE
"NPIPA7"	-1.18480767939857	-1.06829237508442	0.0323929666094344	0.243276375969464	TRUE	FALSE	FALSE
"AJAP1"	-0.218577381861878	3.90628194360071	0.0324505266041743	0.243621808069685	TRUE	FALSE	FALSE
"RP11-379F4.4"	1.02602880400359	-2.34263386598509	0.0324682205357363	0.243667806842117	TRUE	FALSE	FALSE
"MMS22L"	0.146168698452774	4.54433029415237	0.0324827728926594	0.243690204329332	TRUE	FALSE	FALSE
"GADD45B"	-0.189747843095603	3.56917962120395	0.0324959559218542	0.243702316642855	TRUE	FALSE	FALSE
"EIF2AK3"	-0.12764915014174	6.23134806188891	0.032519304512523	0.243790629487832	TRUE	FALSE	FALSE
"OFCC1"	1.5647553232859	-3.73184294287249	0.0325672482728432	0.244011573596118	TRUE	TRUE	TRUE
"ATP2B1"	0.187770467117298	3.76650187240886	0.032571942701618	0.244011573596118	TRUE	FALSE	FALSE
"TBC1D9"	-0.156153053361733	5.42495905032107	0.0325998943071448	0.24413415338582	TRUE	FALSE	FALSE
"CCSAP"	-0.110227999277619	8.69726268142532	0.0326744045596442	0.244605190637336	TRUE	FALSE	FALSE
"BIK"	-0.553581309074174	-0.531299525522438	0.0326884963758237	0.244623752985116	TRUE	FALSE	FALSE
"RP5-1086L22.1"	-1.03382096439635	-2.84762695147033	0.0327356896836979	0.244889928578402	TRUE	FALSE	FALSE
"RNF141"	0.140333081918047	5.41439134982903	0.0327502443980769	0.24491183829957	TRUE	FALSE	FALSE
"RP11-1094M14.11"	-0.274016348109313	2.14207822243411	0.0327707026302756	0.244977864304254	TRUE	FALSE	FALSE
"SYP"	-0.61352184443449	-1.21735500271596	0.032794147210054	0.245066160030861	TRUE	FALSE	FALSE
"RCBTB1"	0.137489824121163	4.75495625998264	0.0328167881515853	0.245080194696086	TRUE	FALSE	FALSE
"TBC1D22B"	-0.115671054462601	6.04479745384552	0.0328192931376463	0.245080194696086	TRUE	FALSE	FALSE
"TBKBP1"	-0.162841597484655	3.66396050889017	0.0328507567378594	0.245228221629959	TRUE	FALSE	FALSE
"TCTEX1D2"	0.396517546540268	0.629495725748522	0.0329537465135619	0.245686286428635	TRUE	FALSE	FALSE
"ZNF567"	0.297609889520343	2.21916330716043	0.0329544008007409	0.245686286428635	TRUE	FALSE	FALSE
"RPL39P3"	-0.150130850824582	10.0367972264936	0.0329610768239187	0.245686286428635	TRUE	FALSE	FALSE
"NFX1"	-0.116876629320523	5.33570375618005	0.0329672792148253	0.245686286428635	TRUE	FALSE	FALSE
"CDK4"	-0.121772701887639	7.23085388585455	0.0329790970705538	0.245686286428635	TRUE	FALSE	FALSE
"GOLPH3"	-0.117832494316221	8.05732134642027	0.0329820952254903	0.245686286428635	TRUE	FALSE	FALSE
"LINC01176"	0.207215942509951	4.14210698504441	0.0330077201225712	0.245790255249941	TRUE	FALSE	FALSE
"RP11-182J1.18"	1.1061465893118	-2.97451048191911	0.0330451825661836	0.245898359177619	TRUE	FALSE	FALSE
"LFNG"	0.28280126803421	1.77175559989896	0.0330525962436738	0.245898359177619	TRUE	FALSE	FALSE
"SORD2P"	-0.770675426828991	-1.51665274292499	0.0330572559190647	0.245898359177619	TRUE	FALSE	FALSE
"EXO1"	0.157492098962715	4.18801415548569	0.0330769101057759	0.245954534444478	TRUE	FALSE	FALSE
"RP11-359E3.4"	2.847114387828	-4.07364069503723	0.0330881586734857	0.245954534444478	TRUE	TRUE	TRUE
"ZNRF2"	-0.124482671665512	6.80729027393002	0.0331156388851566	0.246071688358657	TRUE	FALSE	FALSE
"ACOT1"	1.22139029848057	-2.99417331103319	0.0331272813151596	0.246071688358657	TRUE	TRUE	FALSE
"PURA"	0.131087739126939	5.2081838050319	0.0331646634964145	0.246262531270873	TRUE	FALSE	FALSE
"WDCP"	0.164116366497314	4.33151749506406	0.0333197742310716	0.247221519654385	TRUE	FALSE	FALSE
"FOXA1"	1.4839324365932	-3.08427933353455	0.0333261840524174	0.247221519654385	TRUE	TRUE	FALSE
"RCN2"	0.119202684149002	7.35424984756194	0.0333494273833315	0.247221519654385	TRUE	FALSE	FALSE
"UBE2R2"	-0.111310355422125	6.58257982490112	0.0333518882881282	0.247221519654385	TRUE	FALSE	FALSE
"RP11-787I22.3"	0.579607245159637	-0.940211486316514	0.033377867062246	0.247221519654385	TRUE	FALSE	FALSE
"RP11-366H4.3"	1.6225770024295	-3.36388393114641	0.03339002346106	0.247221519654385	TRUE	TRUE	TRUE
"AK4"	-0.128284706252133	5.8894000297192	0.0334054453972155	0.247221519654385	TRUE	FALSE	FALSE
"EIF4EBP1"	-0.179617391814467	5.11752986891365	0.033410007698072	0.247221519654385	TRUE	FALSE	FALSE
"PCDHA13"	0.244441497956132	2.75382234006352	0.0334103264849627	0.247221519654385	TRUE	FALSE	FALSE
"DNAAF1"	0.927738807475448	-2.63743684396696	0.0334111680649403	0.247221519654385	TRUE	FALSE	FALSE
"ADGRE5"	-0.12991072288397	5.53274094023975	0.0334611669116186	0.24746602739417	TRUE	FALSE	FALSE
"SLC30A6"	0.114666952436625	5.89224456235448	0.0334677068283485	0.24746602739417	TRUE	FALSE	FALSE
"DGKZ"	-0.106186958539503	7.74385765256176	0.0335006543798085	0.247560922734486	TRUE	FALSE	FALSE
"CTD-2342J14.6"	-0.516349511594364	-0.589545549144777	0.0335230047247133	0.247560922734486	TRUE	FALSE	FALSE
"RP3-508I15.14"	1.02311061725346	-2.45304198456061	0.0335233790792846	0.247560922734486	TRUE	FALSE	FALSE
"LSM7"	-0.138048007573882	5.40116080180275	0.0335275473541009	0.247560922734486	TRUE	FALSE	FALSE
"PRKAR2A"	0.136365437481368	6.33998180739808	0.0335574975033706	0.24769524961668	TRUE	FALSE	FALSE
"DSCC1"	0.229720249034704	2.72244303028113	0.0336279084209183	0.248051019375971	TRUE	FALSE	FALSE
"CCDC174"	-0.130790724109304	5.0268352889544	0.033629246716879	0.248051019375971	TRUE	FALSE	FALSE
"C14orf93"	0.151270009945749	4.46268794295205	0.0336464109520008	0.248062552869497	TRUE	FALSE	FALSE
"LINC01260"	-0.685283003755686	-1.67864582798089	0.0336543613453442	0.248062552869497	TRUE	FALSE	FALSE
"TSPAN12"	0.186573312113834	3.69471395966008	0.0336721691861239	0.248107001075511	TRUE	FALSE	FALSE
"TRIM23"	0.231596321140528	3.55241494862446	0.0336964066022411	0.248198776742242	TRUE	FALSE	FALSE
"ARMC1"	0.181697385221099	5.23593406383706	0.033726062428939	0.248298903932185	TRUE	FALSE	FALSE
"KAT5"	-0.118428131724109	5.37024427623465	0.0337408507495722	0.248298903932185	TRUE	FALSE	FALSE
"FKTN"	0.171531770146458	4.34106228893734	0.0337453603891506	0.248298903932185	TRUE	FALSE	FALSE
"PSIP1"	0.131307215238878	5.17633990312055	0.0337949438581491	0.24857691596221	TRUE	FALSE	FALSE
"ACVR2A"	0.274671270756694	2.68018954330811	0.0338260140530725	0.248637188687924	TRUE	FALSE	FALSE
"FRMD7"	-0.423513150975641	0.189749473781911	0.0338267436997812	0.248637188687924	TRUE	FALSE	FALSE
"MIR4730"	1.51457782356585	-3.76255520417175	0.0339001811465606	0.249090064887843	TRUE	TRUE	TRUE
"MED21"	0.153911561768831	4.25843682502869	0.0339685969598822	0.249505740431269	TRUE	FALSE	FALSE
"ATP6AP2"	0.131969663611558	6.01257813093558	0.0340083335171256	0.249710323855645	TRUE	FALSE	FALSE
"SNX20"	-0.687930638902784	-1.21971388491765	0.0340201570998623	0.249710323855645	TRUE	FALSE	FALSE
"DENND1B"	0.240201563542489	2.85831169832167	0.0340528831683996	0.249863475035008	TRUE	FALSE	FALSE
"CBS"	-0.215624269466037	5.07526701406326	0.0340665576393459	0.249876776890829	TRUE	FALSE	FALSE
"GLTSCR1"	-0.13505832530278	5.0752900852851	0.0340831701248084	0.249911612199518	TRUE	FALSE	FALSE
"ALG1L2"	0.828219706797936	-1.85143268980286	0.0341010774195815	0.249955914029542	TRUE	FALSE	FALSE
"CXADR"	0.379914184819951	0.54549515473618	0.0341549308844558	0.25020004115882	TRUE	FALSE	FALSE
"ZNF860"	-0.184579467352742	3.19459102237086	0.0341581372055809	0.25020004115882	TRUE	FALSE	FALSE
"RP11-838N2.3"	-0.172900676003727	4.01553504145349	0.0341704365543527	0.250203133977753	TRUE	FALSE	FALSE
"PPP1R27"	-0.972799792709267	-2.82229451935066	0.034252780637147	0.250598537097371	TRUE	FALSE	FALSE
"PPP6R2"	0.141468054443271	4.58471319790003	0.0342603046514732	0.250598537097371	TRUE	FALSE	FALSE
"MFSD10"	-0.130429310203895	5.73770019336499	0.0342631465847718	0.250598537097371	TRUE	FALSE	FALSE
"SNX14"	0.143399776729645	5.68391839346602	0.034272020572369	0.250598537097371	TRUE	FALSE	FALSE
"BCL2L11"	0.139646000434317	5.01249862169657	0.0343499323803532	0.251081081028633	TRUE	FALSE	FALSE
"PCDHAC2"	0.243057724324596	2.73394407711535	0.0343815005998646	0.251224658909729	TRUE	FALSE	FALSE
"C22orf46"	0.161981412508498	4.73854892105339	0.0344275621308585	0.251429813512508	TRUE	FALSE	FALSE
"AUP1"	-0.111856517558025	7.49341158079766	0.0344334478298483	0.251429813512508	TRUE	FALSE	FALSE
"AC093388.3"	1.07303778598866	-2.65226614664708	0.0344660656679628	0.251580782869475	TRUE	FALSE	FALSE
"GPKOW"	-0.132181586421067	4.93301847674212	0.0345129725644927	0.251835912727261	TRUE	FALSE	FALSE
"LGALS8-AS1"	0.547401746522119	-0.357091234619409	0.0345355584084876	0.251913460330055	TRUE	FALSE	FALSE
"MRPL34"	0.143293694542955	5.12933442028655	0.0345973012372495	0.252226980332506	TRUE	FALSE	FALSE
"AICDA"	-0.798554244157457	-2.42722063807816	0.0346024861464417	0.252226980332506	TRUE	FALSE	FALSE
"KXD1"	-0.100985164995351	7.067795188526	0.0346167590141639	0.25224373759681	TRUE	FALSE	FALSE
"NCR1"	-0.945221826501919	-2.88384860496934	0.0346979290796536	0.252747778005527	TRUE	FALSE	FALSE
"TROVE2"	0.144964795398258	5.31082203384496	0.0347334041135412	0.252907501726911	TRUE	FALSE	FALSE
"IRX4"	-0.120681129283661	6.28065322240413	0.0347438673691104	0.252907501726911	TRUE	FALSE	FALSE
"MARCKS"	-0.153748488558415	4.53653963760249	0.0347760530249175	0.253054346467327	TRUE	FALSE	FALSE
"TSPAN14"	-0.12459364304083	6.65635870893623	0.0348346639051153	0.253393311403715	TRUE	FALSE	FALSE
"WBP1LP2"	0.827846229714986	-2.03888678860535	0.0349230552172277	0.253890157127841	TRUE	FALSE	FALSE
"MAT2A"	0.161245499342316	6.47365143440989	0.0349270708894182	0.253890157127841	TRUE	FALSE	FALSE
"OXNAD1"	0.182736141689908	3.88182939653608	0.0349908516859202	0.254266050919488	TRUE	FALSE	FALSE
"AC010525.5"	-1.43906985132032	-3.55076199948958	0.0350097111393224	0.254315370641713	TRUE	TRUE	FALSE
"PHF7"	0.211273380789354	2.71437980322439	0.0351059123736499	0.254926284061809	TRUE	FALSE	FALSE
"STARD9"	0.436542172076653	0.143660163518343	0.0351781907213704	0.255344167589907	TRUE	FALSE	FALSE
"SLC4A1APP1"	0.862635937736128	-2.09495514910142	0.0352100025810743	0.255344167589907	TRUE	FALSE	FALSE
"PHGDH"	-0.104869087836378	8.9128257845789	0.0352136211378706	0.255344167589907	TRUE	FALSE	FALSE
"AP1G2"	0.117499240419929	6.9560174442945	0.0352208819714372	0.255344167589907	TRUE	FALSE	FALSE
"SEMA6A"	-0.620291383502141	-1.29482975051942	0.0352240648920663	0.255344167589907	TRUE	FALSE	FALSE
"POFUT2"	-0.12161973935351	5.26869845377753	0.0352517163528522	0.255422548914385	TRUE	FALSE	FALSE
"PVT1"	-0.166308483265794	3.48428841488605	0.0352591271358127	0.255422548914385	TRUE	FALSE	FALSE
"RP4-784A16.2"	1.84437897300956	-4.07251136796699	0.0352752470068509	0.255451479355903	TRUE	TRUE	TRUE
"TEX15"	0.564753624291487	0.514767366936571	0.0352936334478158	0.255496798010889	TRUE	FALSE	FALSE
"GTF2A1"	0.13909902113421	5.34217381189118	0.0353553040846381	0.255804447096688	TRUE	FALSE	FALSE
"TOR1B"	0.120291703184385	5.40140090509481	0.0353767608530978	0.255804447096688	TRUE	FALSE	FALSE
"SPAST"	0.143649323765359	4.36376919225369	0.0353926912654672	0.255804447096688	TRUE	FALSE	FALSE
"INPP5F"	0.152247290729137	3.72922502218312	0.0353940786652238	0.255804447096688	TRUE	FALSE	FALSE
"FAM172A"	0.154311167277945	4.5821546342945	0.0354080152976545	0.255804447096688	TRUE	FALSE	FALSE
"ZNF518A"	0.204647410481819	5.53694364499452	0.0354089892591827	0.255804447096688	TRUE	FALSE	FALSE
"MTX1P1"	0.764225476459975	-1.54774942744859	0.0354330107389528	0.255824665867289	TRUE	FALSE	FALSE
"PRC1"	-0.131649666985116	6.65535837325702	0.0354360759043363	0.255824665867289	TRUE	FALSE	FALSE
"FOXH1"	-0.335741233412447	1.20208626965202	0.0354655908179772	0.255950029520901	TRUE	FALSE	FALSE
"PATJ"	-0.12208063839266	7.98303435886104	0.0355311239353753	0.256279329400273	TRUE	FALSE	FALSE
"RP11-363N22.3"	1.04131459213578	-2.39930094469672	0.0355355511809645	0.256279329400273	TRUE	FALSE	FALSE
"ZFY"	0.16475745291323	4.0017091289114	0.035641188110867	0.256938801002853	TRUE	FALSE	FALSE
"RAB20"	-0.1373189367472	6.42924148745919	0.0356580076947103	0.256938801002853	TRUE	FALSE	FALSE
"TMEM198B"	0.173383682638523	4.25745825182751	0.0356635836956395	0.256938801002853	TRUE	FALSE	FALSE
"ZNF397"	0.141613496943608	4.33262026128747	0.035700691220906	0.257036644162386	TRUE	FALSE	FALSE
"CLIP3"	0.427324596618867	0.274662691795395	0.0357015674935509	0.257036644162386	TRUE	FALSE	FALSE
"PRMT9"	0.19069372179226	3.23278267335667	0.0357284585480929	0.257142366851426	TRUE	FALSE	FALSE
"SNX3"	-0.109843631578007	6.34426864305942	0.0357620193607969	0.257257775731676	TRUE	FALSE	FALSE
"FAM173B"	0.328654966061458	1.49848482054907	0.0357826581924983	0.257257775731676	TRUE	FALSE	FALSE
"CRNDE"	0.31512230639293	2.5434189075233	0.0357928110224598	0.257257775731676	TRUE	FALSE	FALSE
"AHSA1"	-0.12268231814846	5.98485978521587	0.0357933419096905	0.257257775731676	TRUE	FALSE	FALSE
"PEX12"	0.207934760939167	2.94780662869253	0.035822875085042	0.257382225969132	TRUE	FALSE	FALSE
"RP11-112J3.16"	0.800263273304536	-1.86799249145379	0.0358429856331962	0.257438914200106	TRUE	FALSE	FALSE
"PEBP1P2"	-1.02124784557365	-2.66581025879881	0.0358995292947747	0.257757152053075	TRUE	FALSE	FALSE
"CTAGE5"	0.244935913178484	2.68888123191011	0.0359652299171469	0.258140897251999	TRUE	FALSE	FALSE
"B4GALT2"	-0.128040509174199	4.80664621158081	0.0360294719291351	0.258513915415245	TRUE	FALSE	FALSE
"PAK6"	-0.14542673385448	4.42447252804571	0.0360489847428855	0.25856585379422	TRUE	FALSE	FALSE
"APPL1"	0.127329099724031	5.78107745273647	0.036140220885137	0.259052648273574	TRUE	FALSE	FALSE
"NPM2"	0.489589679514244	0.0765631498797043	0.0361634815058338	0.259052648273574	TRUE	FALSE	FALSE
"DLX6"	-0.128359684824168	5.52014402921833	0.0361657116919494	0.259052648273574	TRUE	FALSE	FALSE
"XXbac-B33L19.15"	0.754845405221797	-1.41318955184908	0.0361660418955939	0.259052648273574	TRUE	FALSE	FALSE
"PRAP1"	-0.38635802348023	0.727753798760295	0.0361943546899564	0.259111219092767	TRUE	FALSE	FALSE
"MXI1"	-0.167512238866631	4.24510706368529	0.036198818845059	0.259111219092767	TRUE	FALSE	FALSE
"NANP"	0.180674044036243	3.47811080258759	0.0362340042518923	0.259274977435585	TRUE	FALSE	FALSE
"WDR76"	0.242840918326325	2.39041920688759	0.0362901536603171	0.259495543971253	TRUE	FALSE	FALSE
"SGPL1"	-0.112040597430991	5.85480499260409	0.0362949381877478	0.259495543971253	TRUE	FALSE	FALSE
"ERGIC2"	0.134042249587994	6.11880780090291	0.0363017833515277	0.259495543971253	TRUE	FALSE	FALSE
"TBC1D2B"	-0.103649994010099	6.23176477191021	0.0363275268101623	0.259591478895142	TRUE	FALSE	FALSE
"RP11-222K16.1"	-0.271810012073696	3.26957485886757	0.0363736393571355	0.259832854085255	TRUE	FALSE	FALSE
"PAPOLA"	0.12710018958741	8.6724936943182	0.0364731380219912	0.260452467798332	TRUE	FALSE	FALSE
"C9orf24"	-0.732866100616223	-1.69533347097678	0.0364851055004689	0.260452467798332	TRUE	FALSE	FALSE
"BRAF"	-0.119327236272665	7.28180281314259	0.03652580433886	0.260625592206176	TRUE	FALSE	FALSE
"RAB22A"	0.132860883975351	4.69305407913955	0.0365341011005809	0.260625592206176	TRUE	FALSE	FALSE
"RP11-261C10.5"	2.7579283504503	-3.95446510834827	0.0365477764269576	0.260634887681208	TRUE	TRUE	TRUE
"SASH1"	-0.149555712805555	7.21447187636948	0.0366576430353931	0.261329918167036	TRUE	FALSE	FALSE
"ABTB2"	0.574426659386416	-0.553354803453234	0.0367076145155294	0.261597634433066	TRUE	FALSE	FALSE
"RNFT1"	0.21504442448667	3.22742814423207	0.0367277830704838	0.261652850241059	TRUE	FALSE	FALSE
"RP11-423H2.3"	-0.851541098965286	-0.886674070594367	0.0367647991873941	0.26182801206276	TRUE	FALSE	FALSE
"RFX3"	0.197564372834907	3.93269479881389	0.0367834769758812	0.261872499484256	TRUE	FALSE	FALSE
"ME2"	0.170283874188692	4.32509250526277	0.0368244973679995	0.261989262396302	TRUE	FALSE	FALSE
"PROSER1"	-0.150696795239901	6.91516043948181	0.036824751065957	0.261989262396302	TRUE	FALSE	FALSE
"ZC3H12C"	0.312277304517433	1.88072458272216	0.0368815917448843	0.262305068095116	TRUE	FALSE	FALSE
"POLQ"	0.126298348714888	4.91571781554109	0.036899908612159	0.262346768418408	TRUE	FALSE	FALSE
"ISPD"	-0.243595939543565	2.60150265269656	0.0369214109869684	0.262411080921551	TRUE	FALSE	FALSE
"MIR3651"	-1.70430260653439	-3.66867666987096	0.0369534130488709	0.262549949169482	TRUE	TRUE	TRUE
"LACTB"	0.204960532214657	2.81420540438591	0.0369849616515952	0.262588537911009	TRUE	FALSE	FALSE
"DNAJB9"	-0.16396456306514	5.21310948160885	0.0369907188472179	0.262588537911009	TRUE	FALSE	FALSE
"RP11-388C12.8"	1.05347864070975	-2.78714064483291	0.0369962394626353	0.262588537911009	TRUE	FALSE	FALSE
"PCDHAC1"	0.242295277616039	2.78069269202491	0.0370249310186714	0.262703670205231	TRUE	FALSE	FALSE
"C4orf46"	0.159490548420674	3.71605519016816	0.0370661760479777	0.262752964344601	TRUE	FALSE	FALSE
"RP11-376N17.4"	1.81056432338122	-3.88396333613818	0.037070908243456	0.262752964344601	TRUE	TRUE	TRUE
"STX2"	0.200386224093666	3.08448013544024	0.0370839082887554	0.262752964344601	TRUE	FALSE	FALSE
"BNIP1"	-0.187386969604483	3.79182389590463	0.0370870282969569	0.262752964344601	TRUE	FALSE	FALSE
"XRCC1"	-0.115035462624371	6.24766331659292	0.0370942426640484	0.262752964344601	TRUE	FALSE	FALSE
"ZNF212"	-0.11622856323566	4.92195982302214	0.0371223424694695	0.262863618978772	TRUE	FALSE	FALSE
"MB21D2"	-0.145982001831692	4.22137994722598	0.0371847322771657	0.263203500626699	TRUE	FALSE	FALSE
"TTC21B"	0.178540218944814	4.73617892666344	0.0372106184692917	0.263203500626699	TRUE	FALSE	FALSE
"DDN"	-0.476678980496188	-0.282865715902046	0.0372175963428594	0.263203500626699	TRUE	FALSE	FALSE
"RP5-864K19.4"	0.604677450701255	-1.09896066867402	0.0372203184452167	0.263203500626699	TRUE	FALSE	FALSE
"CTD-2527I21.15"	-0.184503288493859	3.27396082588272	0.0372643899533302	0.263426724415052	TRUE	FALSE	FALSE
"RP11-467L13.7"	1.17096131655634	-2.93821013319713	0.0372818106095609	0.263461463368336	TRUE	FALSE	FALSE
"MEST"	-0.689311688001261	-1.87938487644042	0.0373086705735887	0.263472407175973	TRUE	FALSE	FALSE
"MZB1"	1.80597399903857	-3.97533374995958	0.037319813823368	0.263472407175973	TRUE	TRUE	TRUE
"ZNF644"	0.182833559163843	5.01417003463243	0.0373332149875167	0.263472407175973	TRUE	FALSE	FALSE
"CFLAR"	-0.136392090593887	5.34832557511175	0.037338715093026	0.263472407175973	TRUE	FALSE	FALSE
"BRI3"	-0.128733301808564	5.81896629882031	0.0373458942289687	0.263472407175973	TRUE	FALSE	FALSE
"IKZF4"	-0.16992115401336	4.09808665154631	0.0373806676168719	0.263543103702139	TRUE	FALSE	FALSE
"CYTH3"	-0.110707821502279	5.97733123609325	0.0373809358142025	0.263543103702139	TRUE	FALSE	FALSE
"HNRNPA1P7"	-0.122717838776249	8.13060430237661	0.0374211425618087	0.263738303515243	TRUE	FALSE	FALSE
"RP1-232L22__B.1"	-0.845999734811673	-2.45897093497157	0.0374425827309579	0.263801153113833	TRUE	FALSE	FALSE
"CTD-2647L4.4"	0.300704143814776	1.59096527045823	0.0375065999151214	0.26416383611232	TRUE	FALSE	FALSE
"ZCCHC2"	-0.132986611090741	5.20911634391182	0.0375218832223359	0.264183152393626	TRUE	FALSE	FALSE
"RP11-166A12.1"	0.988222658000887	-2.63139150251545	0.0375359668201395	0.264194011704998	TRUE	FALSE	FALSE
"PARD3"	-0.116007314266299	7.90182036511182	0.0376197255269029	0.264695102855623	TRUE	FALSE	FALSE
"C1orf123"	0.163482973422407	4.99155668050454	0.0376539007200058	0.264847102693704	TRUE	FALSE	FALSE
"SF3B4"	-0.12803031630941	6.22094961720358	0.0377594405960237	0.265500792922509	TRUE	FALSE	FALSE
"TEN1-CDK3"	-0.135290243171467	5.52231487501894	0.0378187582718129	0.26582832357938	TRUE	FALSE	FALSE
"MAST2"	0.126060701003677	5.45788185137465	0.0378426736954223	0.26582832357938	TRUE	FALSE	FALSE
"RP11-864I4.4"	1.27020459279492	-3.20331574562384	0.0378438784019065	0.26582832357938	TRUE	TRUE	FALSE
"MDM2"	0.10939622828715	8.30755698137739	0.0378792802914238	0.265961218782578	TRUE	FALSE	FALSE
"C1QTNF3-AMACR"	0.164248188321501	3.61060469197389	0.0378880479239778	0.265961218782578	TRUE	FALSE	FALSE
"AP2A2"	-0.325349777058907	4.37079240905474	0.0379097117670468	0.266004655466277	TRUE	FALSE	FALSE
"PSMB2"	-0.120082395523975	7.00685073493532	0.037919490191077	0.266004655466277	TRUE	FALSE	FALSE
"CDKN2B-AS1"	0.399112718434748	0.211201327870701	0.0379397110543077	0.266057907147153	TRUE	FALSE	FALSE
"EIF5A"	-0.122262286348002	8.14801958788038	0.0380215632385631	0.266476475302374	TRUE	FALSE	FALSE
"APOD"	0.137067938143437	5.48406326300639	0.0380246978429192	0.266476475302374	TRUE	FALSE	FALSE
"MYO1E"	-0.109293045615659	7.24059892611838	0.0380462855892135	0.26647930798426	TRUE	FALSE	FALSE
"CHTOP"	-0.100947044912059	6.7225798754969	0.0380579849027904	0.26647930798426	TRUE	FALSE	FALSE
"LRP10"	0.102983700567918	7.29893798042989	0.0380843833689207	0.26647930798426	TRUE	FALSE	FALSE
"XYLT1"	-0.14589757882395	8.02445016964942	0.0380916168394897	0.26647930798426	TRUE	FALSE	FALSE
"H6PD"	0.125747449558441	5.82090086884459	0.038094764947647	0.26647930798426	TRUE	FALSE	FALSE
"TUBBP10"	-0.604253225602486	-0.953180147189688	0.0381010004580172	0.26647930798426	TRUE	FALSE	FALSE
"CELSR2"	-0.148198040702267	6.1262397005771	0.038215962245739	0.267194643434695	TRUE	FALSE	FALSE
"C19orf73"	0.859750952284541	-1.95851905802307	0.0382504423444848	0.267346986870908	TRUE	FALSE	FALSE
