SYMBOL	CTRL_R1	CTRL_R2	CTRL_R3	DMSO	SMZ_R1	SMZ_R2	SMZ_R3	TMP_R1	TMP_R2	TMP_R3	CTX_R1	CTX_R2	CTX_R3
POLR2F	3563.080013	4473.958716	3961.64216	3903.908659	4085.601201	3783.595856	3482.210273	3555.575187	3518.417536	3349.614914	3866.495107	3265.914716	4019.809471
CCDC134	2237.892275	2299.882117	2170.523384	1898.481989	1819.068458	2081.827013	1877.024529	2465.299848	2213.844583	2236.538256	2182.311172	2276.669805	2136.699209
DEPDC5	2011.140461	2009.939713	1852.810582	1790.681749	1768.612545	1807.930343	1771.854114	1717.156592	1703.803712	1892.891179	1781.985955	1761.887382	1914.657213
PICK1	1814.014512	1974.556911	1882.628288	1790.681749	1609.278081	1505.370068	1541.90524	1722.570074	1971.005401	1945.75996	1731.427284	1767.513419	1947.417507
TTC28	534.4050291	582.833374	489.4216632	559.5345744	480.6589648	543.5468794	545.4601195	455.8152113	430.6662519	476.7631149	540.3976013	496.0289649	480.4843196
SLC16A8	7.976194464	6.879989238	11.31016449	1.711114906	3.983361587	8.492919991	6.238922936	11.9096611	7.85887321	6.608597632	4.144153384	6.563710311	2.426688483
CENPM	404.5070049	385.2793973	326.9665733	340.5118663	366.469266	373.6884796	357.4011567	460.1459972	411.0190689	493.7566517	397.8387249	447.269974	357.9365512
3-Sep	9373.167951	9040.305859	9353.50603	5383.167495	4175.89073	4092.525821	4231.7723	6024.123125	4925.941728	5375.622131	7023.511155	7375.735044	7414.746659
TPTEP1	217.6361632	185.7597094	187.1318124	187.3670822	165.9733995	162.4270948	190.7327869	199.2161494	154.0339149	216.1955511	180.6850875	205.3503654	178.3616035
SLC5A4	2.278912704	4.914278027	12.33836126	12.8333618	3.983361587	3.184844997	7.130197641	2.165392928	5.501211247	3.776341504	0	7.501383212	14.5601309
KDELR3	2147.875223	1942.122676	1971.053211	1671.759263	1598.655784	1808.991958	1762.050092	1993.24419	1885.343683	1941.983619	1994.995439	1878.158822	1958.337605
CYP2D6	17.09184528	19.65711211	19.53573866	28.23339595	21.24459513	30.78683497	24.06441704	11.9096611	9.430647851	14.16128064	18.23427489	14.06509352	32.76029452
DDX17	54691.62598	53024.07706	51442.74087	51252.16923	49039.1645	50939.47249	50472.88655	50566.25565	48705.36672	48575.08077	51451.32192	53525.18224	51433.66239
DMC1	6.836738112	3.931422422	4.112787086	9.411131985	9.29451037	11.67776499	12.47784587	8.661571711	3.143549284	6.608597632	5.801814738	3.750691606	4.853376965
TCF20	52.41499219	36.3656574	44.21246117	45.34454502	33.19467989	54.14236494	43.67246055	54.13482319	69.15808424	48.14835418	42.27036452	74.07615922	49.74711389
HSCB	218.7756196	257.5081686	246.7672251	265.2228105	241.6572696	259.0340597	201.4280833	240.358615	253.8416047	232.2450025	265.2258166	249.4209918	214.7619307
CBY1	1357.092515	1340.615046	1409.657774	1429.636504	1651.767271	1586.052808	1548.144163	1572.075266	1481.3976	1534.138736	1358.453479	1331.49552	1346.812108
TOMM22	6644.169988	6402.321414	6620.559011	6372.191911	6844.742994	5483.241469	6223.771266	6805.829972	5982.960174	6955.076965	6269.275239	6720.301685	6566.619034
RSPH14	2.278912704	3.931422422	5.140983857	5.133344719	7.966723174	2.123229998	4.456373525	1.082696464	1.571774642	4.72042688	1.657661354	4.688364508	2.426688483
XBP1	16990.43366	16469.71138	18207.30843	13331.29623	11104.28432	10995.14654	11387.81691	17230.03153	16810.91568	18417.21752	15199.09695	15680.70393	16075.59785
RTCB	8501.483842	8203.895739	8746.869934	8107.262426	7216.523409	7449.352447	7887.78114	8696.217998	8599.179066	8670.480094	8668.740049	8635.02975	8623.237523
JOSD1	4863.19971	4720.655473	4806.819906	4449.754314	4271.491409	4180.639866	4303.965551	4986.899913	4561.290011	4796.897796	4551.938077	4712.744003	4792.709753
FBXO7	8431.977004	8150.821536	8208.094826	7566.550116	8033.112534	7498.186737	7691.700705	8217.666161	7821.150618	8472.222165	7919.477117	8204.637889	8214.340514
GTPBP1	5194.781509	4776.678243	4626.885471	4289.76507	4417.548	4562.821265	4449.243328	4836.405104	4495.275476	4389.996999	4710.244736	4998.734238	4478.453595
POLDIP3	12432.60826	12387.91205	11755.37369	10532.76781	10739.14284	9812.507434	10011.68876	11507.98071	11183.17658	10899.46567	11624.35024	11488.36839	11216.15417
RAB36	410.2042867	415.7479211	384.5455925	402.9675604	386.3860739	401.2904696	373.4441014	334.5532073	343.4327593	361.584699	322.4151333	334.7492259	379.7767475
TIMP3	7.976194464	4.914278027	6.169180629	5.133344719	3.983361587	5.308074994	4.456373525	6.496178783	2.357661963	2.832256128	6.630645414	8.439056114	1.213344241
PPP6R2	1888.079175	1996.179735	1928.897143	2197.927097	2297.071849	2349.353992	2272.750498	2337.541666	2380.452695	2179.893133	2013.229714	2258.85402	2114.859013
SBF1	9186.297109	8989.197368	9305.180781	8282.651704	8002.573428	8215.838476	8821.837031	9944.567021	9592.54064	9219.937782	8691.118477	9410.48524	9768.634487
SUN2	19753.61532	19112.6101	18494.17533	17027.30443	16657.09037	16621.70604	17032.25961	19096.60023	17721.75909	17292.81183	17654.09342	17835.47626	17530.3976
CYB5R3	12769.88734	12148.09528	11910.6314	10735.53492	10716.57046	9955.825459	10607.06027	12043.91546	11919.553	11674.55976	11089.75446	11945.95277	11933.24061
DNAL4	1.139456352	0.982855605	1.028196771	1.711114906	9.29451037	4.246459995	4.456373525	2.165392928	2.357661963	1.888170752	1.657661354	1.875345803	2.426688483
MIOX	11.39456352	7.862844844	13.36655803	11.12224689	17.26123354	18.04745498	21.39059292	2.165392928	19.64718302	16.04945139	7.459476091	15.00276642	4.853376965
LMF2	3984.678863	4211.536269	4009.967409	4240.998295	4098.879073	3938.591646	4120.362962	4183.539136	4475.628293	4254.048704	3848.260832	4367.680375	4289.171893
RHBDD3	1545.102813	1649.231706	1731.483363	1536.581186	1517.660765	1595.607343	1553.491811	1621.879303	1574.132304	1449.171052	1436.363563	1651.24198	1676.841742
PACSIN2	6807.112247	6330.572955	6837.50853	6158.302548	6089.232079	6094.731708	6065.124368	6983.392192	6436.417159	6315.931166	6335.581693	6161.448636	6475.618216
TTLL1	121.9218297	162.1711749	142.9193512	190.789312	180.5790586	166.6735548	172.9072928	178.6449165	205.1165908	185.9848191	161.621982	150.0276642	143.1746205
RASL10A	26.20749609	18.6742565	16.45114834	20.53337888	30.5391055	43.52621495	34.7597135	27.0674116	25.14839427	27.37847591	12.43246015	22.50414964	32.76029452
AP1B1	9244.409383	9008.85448	8333.534832	8691.608166	8264.147506	8678.702616	8686.363276	8999.373008	8496.227827	8465.613567	8475.622501	9092.614126	8270.154349
HMGXB4	4203.454482	4360.930321	4060.34905	4223.031589	4065.684393	4201.872165	4262.07564	4553.821327	4490.560152	4268.209985	4406.892709	4421.127731	4114.450322
TOM1	5993.540411	6048.493396	6088.98128	5168.422574	5280.609677	5047.97932	5179.197311	6394.405316	6144.852963	5914.694881	5552.336704	5476.947418	5879.866193
CHKB	1907.449933	1993.231168	2040.970591	1930.993172	1785.873778	1765.465743	1746.007147	1864.403311	2069.241316	2093.981364	1847.463579	1850.028635	2119.71239
BIK	110.5272661	62.90275875	92.53770943	44.48898756	75.68387015	62.63528493	69.519427	48.72134088	32.22138016	27.37847591	49.72984061	61.8864115	69.16062176
HMOX1	15002.08233	15870.16946	14907.82499	14257.0094	17753.84259	17021.93489	16821.91878	13919.14574	14241.85003	13927.14747	14969.51085	15362.83282	15289.35078
MCAT	780.5276011	805.9415965	773.2039721	667.3348134	845.8004437	760.1163392	773.626444	809.856955	782.7437717	850.6209238	697.0465992	801.7103308	720.7264793
THOC5	4242.195998	4234.141948	4280.383159	3625.852486	3808.093677	3631.784911	3686.31218	4976.072948	4246.149195	4540.106573	4208.802177	4253.284281	4224.864648
MCM5	9221.620256	8858.477572	8818.843708	8408.418649	8049.04598	7852.766147	8082.9703	8423.378489	8726.492812	8424.07381	8178.901119	8424.991021	8279.861103
APOBEC3H	258.6565919	285.0281256	248.8236187	343.0785387	386.3860739	369.4420196	391.2695955	317.2300639	222.4061118	253.0148808	303.3520277	313.1827491	306.9760931
ARSA	1289.86459	1221.689518	1207.10301	1328.680725	1588.033486	1432.118633	1597.164272	1725.818163	1661.365797	1608.721481	1175.2819	1440.265577	1480.279974
TSPO	684.8132675	651.6332664	766.0065947	545.8456551	529.7870911	512.7600444	507.1353072	537.0174461	488.8219136	491.8684809	520.505665	598.2353112	690.3928733
RASD2	9.115650816	11.79426727	5.140983857	6.844459625	2.655574391	12.73937999	5.34764823	2.165392928	6.287098568	7.552683008	8.288306768	8.439056114	7.280065448
TTLL12	8658.728818	8856.511861	8312.970897	7187.538164	7025.322052	6844.231898	7208.629815	7546.394353	7437.637606	7258.128371	7544.845651	8335.912095	7862.470684
CBX7	807.8745535	800.0444629	811.2472526	994.1577605	1117.996819	1173.084574	1179.156435	839.0897595	813.3933772	819.4661064	829.6595075	866.409761	893.0213616
PDGFB	704.1840255	778.4216395	771.1475786	556.967902	475.3478161	500.0206645	623.0010189	725.4066308	631.0675187	612.711409	618.3076849	616.9887692	708.5930369
ACR	1.139456352	2.948566816	0	1.711114906	0	1.061614999	0.891274705	0	1.571774642	3.776341504	2.48649203	1.875345803	4.853376965
CABP7	2.278912704	6.879989238	2.056393543	0	2.655574391	2.123229998	3.56509882	5.413482319	0	4.72042688	4.972984061	0	0
RPL3	254895.2465	243796.3501	273440.7058	244136.7415	212934.577	223765.0862	207130.4589	266498.1557	254790.9566	256222.8829	258892.7214	243025.125	251288.4458
ZMAT5	659.7452278	706.6731803	643.6511789	651.9347793	657.2546619	625.2912343	653.3043588	838.0070631	731.6610958	690.1264099	720.2538581	621.6771337	594.5386782
RBFOX2	3629.168481	4929.020861	3339.583114	1584.492403	2133.754023	2411.989277	2264.729026	3496.026882	3755.755507	4969.665419	4372.08182	3816.328709	2551.662939
SYNGR1	3999.491795	4240.039082	4032.587738	3460.729898	3116.316548	2812.218132	3075.789007	3466.794077	3773.830915	3721.584552	3834.999542	4075.12643	4040.436324
TAB1	4525.92063	4505.410095	4517.896614	4268.376134	4236.968941	4159.407566	4501.828535	4597.129186	4358.531082	4631.682855	4514.640697	4498.954582	4636.188346
ASCC2	6960.938854	6725.680908	6522.880318	5820.357354	5215.548105	5104.244915	5285.259001	6366.255208	5850.145217	6142.219456	5882.211313	6290.847497	6009.694027
MTMR3	6647.588357	6076.013353	6944.440994	5715.979344	5175.714489	5254.994244	5577.597104	7089.496446	6676.112792	7212.812273	6467.365771	6565.585657	6148.015271
MIEF1	5553.710259	5515.785658	5571.798304	5297.61175	4761.444884	4930.140055	5434.993152	5508.759608	5014.746995	5464.366156	5304.516331	5706.677279	5229.51368
APOL4	6882.316366	7103.097461	6363.509818	6422.669801	5864.836043	6137.196308	5658.703103	5239.168189	5524.787866	5142.433043	6340.554677	6217.70901	6422.231069
APOL1	2327.909327	2243.859347	2106.775185	1883.937512	1763.301396	1943.817063	1800.374904	1618.631214	1405.952417	1356.650685	1776.18414	1789.079896	1750.85574
PNPLA3	936.6331213	1044.775509	1006.604639	959.079905	894.9285699	1019.150399	889.4921557	920.2919943	937.5635739	878.9434851	974.7048759	995.8086215	850.5543132
MYH9	183635.9251	183317.3133	182649.9027	159303.9422	140728.1815	154898.1213	155891.0761	206739.8071	190033.8413	181747.7639	183232.913	177483.6645	179843.0968
CACNA1I	68.36738112	52.09134709	61.69180629	92.40020494	94.27289089	77.49789492	61.49795465	46.55594795	25.93428159	24.54621978	51.38750196	60.0110657	48.53376965
SAMM50	5492.179616	5177.68333	5771.268478	5168.422574	5150.486532	4579.807105	4943.900789	5340.941656	5099.622826	5453.037132	5272.191935	5562.275652	5068.138896
TXN2	10710.88971	10319.001	10864.95528	8929.453138	10569.18608	9004.61842	9237.171043	10201.16608	9329.268387	9592.851506	9270.47112	10140.93243	10417.77366
FOXRED2	3858.199208	3951.079534	3409.500494	3705.41933	3450.918922	3829.245301	3809.30809	3595.634957	3539.636494	3679.10071	3786.098532	3757.255317	3552.671939
EIF3D	15878.32426	16007.76925	15914.42963	15133.95579	14992.04523	11520.64597	11778.19523	15476.06325	14811.61834	16179.73517	16298.12643	14788.03933	15019.98836
TNRC6B	5009.050123	5004.700743	4723.535968	4266.665019	3756.309977	4525.66474	4263.858189	5434.053552	4820.632827	4651.508648	4826.281031	5047.493229	4655.601854
SGSM3	4895.104488	4781.592521	4766.720232	5129.066932	5365.588058	5229.515484	4882.402834	5702.562275	5774.700034	5791.963782	5088.191525	4812.137331	5553.476593
IFT27	1157.687654	1191.220994	1180.369894	1250.824996	1244.136602	1233.596629	1282.544301	1147.658252	1148.181376	1284.900197	1233.300047	1243.354267	1266.731388
KIAA0930	2765.460566	2667.470113	2783.32866	2732.650505	2842.792386	2885.469567	2983.096438	2769.537555	2569.85154	2564.135881	2523.789411	2660.178022	2614.75684
NCF4	35.32314691	54.0570583	55.52262566	35.93341303	70.37272137	42.46459995	37.43353761	64.96178783	110.8101123	57.58920794	38.12621113	73.13848632	42.46704845
CSF2RB	1287.585678	1199.083839	1247.202684	924.0020494	724.9718088	893.879829	753.1271258	840.172456	772.5272365	825.1306187	881.0470094	882.3502004	916.0749022
SLC25A17	1965.562207	2120.019541	2050.224362	2144.882535	2158.98198	2051.040178	2164.906259	2190.294946	2457.469653	2408.361794	2097.770443	2138.831888	2136.699209
FAM118A	970.8168119	1160.75247	1102.226939	1262.802801	1283.970218	1434.241863	1253.132235	1113.011965	1273.923347	1331.16038	1185.227868	1209.598043	1139.330243
KCTD17	208.5205124	236.8682009	211.8085349	221.5893804	312.029991	318.4844997	315.5112456	315.064671	277.4182243	278.5051859	215.495976	256.922375	242.6688483
ST13	28678.97692	28310.17286	28016.30563	26092.79121	26395.08166	24609.29729	25312.20162	26876.85702	25516.97542	26127.56278	26456.2752	27116.56264	26879.21498
IL2RB	3519.780671	3282.737722	3377.626394	1666.625919	975.9235888	991.5484089	1228.176544	2361.360988	2093.603823	2319.617769	2194.743632	2439.82489	2441.248614
RBX1	4333.352506	4357.981755	4544.62973	4279.498381	4548.998932	3909.928041	4087.385798	3863.060983	3847.704323	4605.248464	4259.360848	4338.612516	4141.143896
EP300	25211.61124	24084.87661	23277.34671	19488.74323	15755.52286	19670.66431	19392.35503	23696.97751	20330.11911	21547.80462	22288.91456	22736.69252	22565.7762
L3MBTL2	2743.810895	2665.504402	2763.792922	2719.817144	2691.424646	2576.539602	2565.979876	2882.137987	2936.860918	2762.39381	2496.437999	2609.543685	2688.770839
CHADL	803.3167281	928.7985472	819.4728268	794.812874	877.6673364	891.756599	840.4720469	711.3315768	723.8022226	722.2253127	786.5603123	871.0981255	929.4216888
RANGAP1	6916.500056	7080.491782	6897.143943	7728.250474	9751.269165	9215.879805	9062.481201	7551.807836	7251.38231	7075.919893	7055.835552	7687.98012	7363.786201
ZC3H7B	13443.30604	13235.13358	12453.5193	12404.72751	11854.48408	12471.85301	12478.73715	13142.85238	12288.92004	11872.81769	12657.9021	12951.13812	12495.019
PHF5A	3239.474409	3231.629231	3255.270978	2979.906609	3027.354806	2867.422112	2918.924659	3278.404893	3018.5932	3263.703145	3021.087817	3276.229118	3096.454504
ACO2	13329.36041	12735.84294	13270.93573	12119.82688	10709.93152	10574.747	11232.73511	13984.10753	13445.74617	13075.58246	12458.98273	13126.48295	12292.39051
POLR3H	1700.068877	1632.523161	1630.720079	1625.559161	1703.550972	1857.826248	1917.131891	1808.103095	1794.966641	1700.297762	1539.138567	1623.111793	1834.576493
TRMU	2909.032067	2798.189909	2830.625712	2906.328668	3456.23007	3150.873317	3059.746063	2816.093503	2985.585932	3042.787167	2807.249502	2709.874686	2831.945459
PMM1	2404.252903	2365.733442	2384.388313	2637.683628	2945.032	2661.468802	2514.285943	2821.506985	2601.287032	2417.802648	2399.464809	2350.745964	2548.022907
DESI1	1717.160722	1586.328947	1615.297128	1664.059246	1666.372931	1698.583998	1782.54941	1747.472093	1816.185599	1864.568618	1564.832318	1594.043933	1744.789019
CERK	1300.119698	1217.758095	1108.39612	1146.446987	1435.337959	1366.298504	1354.737552	1294.904971	1277.852784	1270.738916	1335.24622	1192.719931	1240.037815
BRD1	3049.185198	2955.446806	2904.655879	2606.028002	2180.226575	2363.154987	2474.178581	2964.422918	2751.391511	2566.024052	2702.816837	2679.869153	2598.983365
ZBED4	4188.64155	3832.154006	3621.309029	3488.107736	3352.662669	3642.401061	3570.446469	3891.211091	3831.986577	3783.894187	3991.648539	3922.285747	3970.062358
HDAC10	1692.092683	1710.168754	1687.270902	1838.592967	2206.782319	2061.656328	2033.888877	1668.435251	1758.029937	1616.274164	1512.615985	1576.228148	1868.550132
KCNK10	41.02042867	36.3656574	21.5921322	41.06675775	55.76706222	54.14236494	56.15030642	32.48089392	41.65202801	35.87524429	48.90100993	31.88087865	35.186983
ABHD4	3590.426965	3320.086235	3243.960814	2982.473282	3461.541219	3155.119777	3017.856151	3095.42919	2650.012046	2727.462651	3033.520277	3097.133594	2898.679393
KHNYN	14345.75547	13552.59594	13434.41902	13593.95237	13538.11825	14341.35702	13874.47333	15440.33427	14103.53386	14264.18595	14229.36506	13461.23217	13908.56504
FKBP3	3000.188575	2834.555566	3517.461155	4217.898244	5244.759423	4872.812845	4471.525195	3546.913616	3560.855451	3544.096502	3750.458812	3727.249784	3530.831742
SDR39U1	2678.861883	2780.498508	2874.838173	2940.550966	3399.135221	3140.257167	3139.960786	3161.473675	3236.283988	3322.236438	2844.546883	2921.788761	3044.280701
RBM23	7417.860851	7274.114336	6939.30001	7272.238352	6819.515037	6502.391868	6655.148223	8059.592477	8067.13335	7586.670082	7311.1154	7389.800137	6872.381783
PRMT5	14018.7315	13770.78989	13725.3987	12429.53868	12621.94508	11502.59851	12188.18159	14431.26117	13120.38882	14101.80326	13104.64183	13500.61444	13391.68039
COCH	878.5208474	911.1071463	886.305617	1149.01366	1464.549277	1284.554149	1454.560319	816.3531338	865.2619404	891.216595	997.0833042	968.6161073	962.1819834
AP4S1	276.8878935	318.4452162	305.3744411	351.6341132	337.2579477	295.1289697	296.7944768	284.74917	296.27952	303.0514057	312.4691652	297.2423098	286.349241
POLE2	589.098934	652.616122	624.1154403	750.3238864	740.9052552	653.9548393	805.7123334	601.9792339	713.5856874	569.2834817	664.7222028	742.636938	673.4060539
VCPKMT	559.4730688	551.3819947	626.1718338	714.3904734	659.9102363	615.7366993	598.0453271	633.3774314	715.1574621	717.5048858	645.6590972	631.0538627	582.4052358
SOS2	1832.245814	1859.562806	1934.038127	2045.63787	1931.93037	2056.348253	2188.970676	2247.677859	2103.820358	2065.658803	1986.707132	2156.647674	1924.363967
CDKL1	35.32314691	50.12563588	31.87409991	41.06675775	42.48919026	47.77267495	32.08588938	44.39055502	40.86614069	35.87524429	39.78387249	50.63433668	37.61367148
NIN	2706.208836	2950.532528	2586.943077	3374.318595	3505.358197	3639.216216	3699.681301	3670.341013	3365.955396	3517.662111	3530.818683	3229.345473	2998.17362
