NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SERF1A	1	SERF1A	
SERF1B	1	SERF1B	
PAGE2B	1	PAGE2B	
OFD1P17	1	OFD1P17	
THNSL1	1	THNSL1	
SNORD18B	1	SNORD18B	
THNSL2	1	THNSL2	
SNORD18A	1	SNORD18A	
NRBP1	1	NRBP1	
SNORD18C	1	SNORD18C	
CXorf65	1	CXorf65	
MIR3649	1	MIR3649	
ZNF319	1	ZNF319	
ZNF318	1	ZNF318	
SLCO2A1	1	SLCO2A1	
ZNF317	1	ZNF317	
ZNF316	1	ZNF316	
PHIP	1	PHIP	
SREK1	1	SREK1	
FAM8A1	1	FAM8A1	
MXRA5Y	1	MXRA5Y	
RPEP3	1	RPEP3	
MAGEL2	1	MAGEL2	
CBFB	1	CBFB	
CBX1P3	1	CBX1P3	
CBX1P2	1	CBX1P2	
CBX1P1	1	CBX1P1	
SNORD19B	1	SNORD19B	
MIR601	1	MIR601	
YBEY	1	YBEY	
ZNF304	1	ZNF304	
ZNF302	1	ZNF302	
ZNF300	1	ZNF300	
TMEM132D	1	TMEM132D	
TMEM132E	1	TMEM132E	
POLR3GL	1	POLR3GL	
TMEM132B	1	TMEM132B	
RPL41P1	1	RPL41P1	
TMEM132A	1	TMEM132A	
RPL41P2	1	RPL41P2	
TUBB8B	1	TUBB8P12	
PHKB	1	PHKB	
MIR616	1	MIR616	
PLET1	1	PLET1	
NBDY	1	LINC01420	
ID2-AS1	1	ID2-AS1	
MIR621	1	MIR621	
REEP1	1	REEP1	
ADCY10	1	ADCY10	
IRAK1BP1	1	IRAK1BP1	
NBEA	1	NBEA	
REEP5	1	REEP5	
MIR3621	1	MIR3621	
REEP4	1	REEP4	
REEP3	1	REEP3	
REEP2	1	REEP2	
RPL41P5	1	RPL41P5	
REEP6	1	REEP6	
DIDO1	1	DIDO1	
TTLL10-AS1	1	TTLL10-AS1	
RN7SL838P	1	RN7SL838P	
CXorf38	1	CXorf38	
RO60	1	TROVE2	
PSTPIP1	1	PSTPIP1	
PSTPIP2	1	PSTPIP2	
MIR3690	1	MIR3690	
RNU6-46P	1	RNU6-46P	
SNORD14B	1	SNORD14B	
SNORD14A	1	SNORD14A	
SNORD14D	1	SNORD14D	
CDADC1	1	CDADC1	
SNORD14C	1	SNORD14C	
SNORD14E	1	SNORD14E	
HAUS4	1	HAUS4	
FAAH2	1	FAAH2	
HAUS3	1	HAUS3	
HAUS6	1	HAUS6	
HAUS5	1	HAUS5	
HAUS2	1	HAUS2	
GRTP1-AS1	1	GRTP1-AS1	
HAUS1	1	HAUS1	
CCDC74B	1	CCDC74B	
CCDC74A	1	CCDC74A	
PECAM1	1	PECAM1	
MIR3685	1	MIR3685	
ECEL1P2	1	ECEL1P2	
MIR3682	1	MIR3682	
RNU6-45P	1	RNU6-45P	
ECEL1P1	1	ECEL1P1	
SNORD15B	1	SNORD15B	
FRRS1	1	FRRS1	
RPEL1	1	RPEL1	
EI24	1	EI24	
NLRC5	1	NLRC5	
MIR499B	1	MIR499B	
DENND3	1	DENND3	
NLRC3	1	NLRC3	
CYP3A4	1	CYP3A4	
CXorf58	1	CXorf58	
CYP3A5	1	CYP3A5	
SNORD15A	1	SNORD15A	
CYP3A7	1	CYP3A7	
C1DP1	1	C1DP1	
TGFBR3L	1	TGFBR3L	
HAUS8	1	HAUS8	
FIP1L1	1	FIP1L1	
MIR3677	1	MIR3677	
ASTE1	1	ASTE1	
HAUS7	1	HAUS7	
MIR3671	1	MIR3671	
C1DP2	1	C1DP2	
FKTN	1	FKTN	
MLXIP	1	MLXIP	
COL4A2-AS1	1	COL4A2-AS1	
FKRP	1	FKRP	
NCKAP5L	1	NCKAP5L	
CYP51A1	1	CYP51A1	
MIR365A	1	MIR365A	
MIR365B	1	MIR365B	
COL4A2-AS2	1	COL4A2-AS2	
CEACAM19	1	CEACAM19	
CXorf49	1	CXorf49	
DOLPP1	1	DOLPP1	
MIR3662	1	MIR3662	
MIR3661	1	MIR3661	
PI16	1	PI16	
NECTIN4	1	NECTIN4	
NECTIN3	1	NECTIN3	
NECTIN2	1	NECTIN2	
NECTIN1	1	NECTIN1	
IFI27L1	1	IFI27L1	
ISCA2	1	ISCA2	
IFI27L2	1	IFI27L2	
ISCA1	1	ISCA1	
RN7SL834P	1	RN7SL834P	
FAM89B	1	FAM89B	
FAM89A	1	FAM89A	
CBLC	1	CBLC	
CBLB	1	CBLB	
MIR6780A	1	MIR6780A	
MAGEA8	1	MAGEA8	
FLAD1	1	FLAD1	
PCLAF	1	KIAA0101	
TBC1D10C	1	TBC1D10C	
MAGEA2	1	MAGEA2	
DENR	1	DENR	
MAGEA6	1	MAGEA6	
TBC1D10A	1	TBC1D10A	
MAGEA3	1	MAGEA3	
TBC1D10B	1	TBC1D10B	
LAMTOR5P1	1	LAMTOR5P1	
METTL1	1	METTL1	
RN7SL833P	1	RN7SL833P	
METTL3	1	METTL3	
HSD11B1L	1	HSD11B1L	
SNORD105	1	SNORD105	
SNORD100	1	SNORD100	
KATNAL1	1	KATNAL1	
CYP2U1	1	CYP2U1	
SNORD102	1	SNORD102	
KATNAL2	1	KATNAL2	
SNORD101	1	SNORD101	
SNORD104	1	SNORD104	
TRERNA1	1	TRERNA1	
ZNF747-DT	1	AC002310.12	
NBL1	1	NBL1	
BLZF1	1	BLZF1	
CASZ1	1	CASZ1	
RN7SL832P	1	RN7SL832P	
DCUN1D5	1	DCUN1D5	
MAGED1	1	MAGED1	
SNORD11B	1	SNORD11B	
DCUN1D3	1	DCUN1D3	
DCUN1D4	1	DCUN1D4	
DCUN1D1	1	DCUN1D1	
SNORD117	1	SNORD117	
DCUN1D2	1	DCUN1D2	
SNORD118	1	SNORD118	
SNORD111	1	SNORD111	
CASP16P	1	CASP16P	
SNORD110	1	SNORD110	
RNU6-1136P	1	RNU6-1136P	
RNU6-48P	1	RNU6-48P	
RALGDS	1	RALGDS	
ZRANB3	1	ZRANB3	
ZRANB1	1	ZRANB1	
SNORD12B	1	SNORD12B	
ZRANB2	1	ZRANB2	
MAGEE1	1	MAGEE1	
SNORD12C	1	SNORD12C	
ATPSCKMT	1	FAM173B	
SNORD127	1	SNORD127	
RRS1-DT	1	RRS1-AS1	
REX1BD	1	C19orf60	
DERA	1	DERA	
SNORD124	1	SNORD124	
SNORD123	1	SNORD123	
CYP2S1	1	CYP2S1	
SNORD126	1	SNORD126	
SNORD125	1	SNORD125	
MAGED4	1	MAGED4	
RAET1K	1	RAET1K	
MAGED2	1	MAGED2	
ROBO3	1	ROBO3	
DET1	1	DET1	
MAGEF1	1	MAGEF1	
SRA1	1	SRA1	
SGF29	1	SGF29	
ROBO1	1	ROBO1	
SLC22A13	1	SLC22A13	
MIR3680-1	1	MIR3680-1	
SLC22A14	1	SLC22A14	
MIR3680-2	1	MIR3680-2	
SLC22A15	1	SLC22A15	
SLC22A17	1	SLC22A17	
SLC22A18	1	SLC22A18	
CHMP1B	1	CHMP1B	
CHMP1A	1	CHMP1A	
HRAS	1	HRAS	
SLC22A11	1	SLC22A11	
CBR1	1	CBR1	
ZER1	1	ZER1	
TUBB	1	TUBB	
BHMT2	1	BHMT2	
PPRC1	1	PPRC1	
ITFG2	1	ITFG2	
TOPORS	1	TOPORS	
ITFG1	1	ITFG1	
SLC22A23	1	SLC22A23	
FAM86C1P	1	FAM86C1	
DCST1	1	DCST1	
DCST2	1	DCST2	
METTL4	1	METTL4	
METTL5	1	METTL5	
GPBP1L1	1	GPBP1L1	
METTL6	1	METTL6	
METTL8	1	METTL8	
METTL9	1	METTL9	
SLC22A31	1	SLC22A31	
CBR4	1	CBR4	
SCGB1B2P	1	SCGB1B2P	
RTRAF	1	C14orf166	
CBR3	1	CBR3	
UBL4A	1	UBL4A	
LHFPL5	1	LHFPL5	
FAM86C2P	1	FAM86C2P	
LHFPL2	1	LHFPL2	
NBR2	1	NBR2	
CYP2W1	1	CYP2W1	
NBR1	1	NBR1	
LHFPL6	1	LHFP	
FCGBP	1	FCGBP	
GUCY1B2	1	GUCY1B2	
KDM1A	1	KDM1A	
KDM1B	1	KDM1B	
MRFAP1	1	MRFAP1	
NARS1	1	NARS	
RPSAP14	1	RPSAP14	
RPSAP13	1	RPSAP13	
RPSAP12	1	RPSAP12	
RPSAP11	1	RPSAP11	
NARS2	1	NARS2	
RPSAP18	1	RPSAP18	
RPSAP17	1	RPSAP17	
NRCAM	1	NRCAM	
RPSAP16	1	RPSAP16	
RPSAP15	1	RPSAP15	
RPS6P25	1	RPS6P25	
FAM81A	1	FAM81A	
RPSAP19	1	RPSAP19	
GUCY1A2	1	GUCY1A2	
PHYH	1	PHYH	
SFTPD-AS1	1	SFTPD-AS1	
GAS2L3	1	GAS2L3	
KDM2A	1	KDM2A	
SYCE1L	1	SYCE1L	
KDM2B	1	KDM2B	
TUG1	1	TUG1	
RNASEH1P1	1	RNASEH1P1	
DEXI	1	DEXI	
RNASEH1P2	1	RNASEH1P2	
TUFM	1	TUFM	
SATB2-AS1	1	SATB2-AS1	
CHMP4C	1	CHMP4C	
CHMP4B	1	CHMP4B	
CHMP4A	1	CHMP4A	
ARL4AP2	1	ARL4AP2	
FAM83H	1	FAM83H	
FAM83G	1	FAM83G	
TRPM2-AS	1	TRPM2-AS	
FAM83F	1	FAM83F	
HRH1	1	HRH1	
FAM83E	1	FAM83E	
NLRP9	1	NLRP9	
NLRP6	1	NLRP6	
HRH2	1	HRH2	
NLRP7	1	NLRP7	
HRH4	1	HRH4	
NLRP2	1	NLRP2	
NLRP3	1	NLRP3	
NLRP1	1	NLRP1	
CLSPN	1	CLSPN	
FAM83D	1	FAM83D	
GAS2L1	1	GAS2L1	
ST3GAL5-AS1	1	ST3GAL5-AS1	
GAS2L2	1	GAS2L2	
FAM83B	1	FAM83B	
CBX8	1	CBX8	
CBX7	1	CBX7	
CBX6	1	CBX6	
CBX5	1	CBX5	
CBX4	1	CBX4	
CBX3	1	CBX3	
CBX2	1	CBX2	
CBX1	1	CBX1	
TRMT2B-AS1	1	TRMT2B-AS1	
AMACR	1	AMACR	
CAPRIN1	1	CAPRIN1	
CAPRIN2	1	CAPRIN2	
CHMP2B	1	CHMP2B	
CASS4	1	CASS4	
CHMP2A	1	CHMP2A	
NMUR2	1	NMUR2	
LRP10	1	LRP10	
GNRHR2P1	1	GNRHR2P1	
LRP12	1	LRP12	
LRP11	1	LRP11	
BMPR1A	1	BMPR1A	
KDM5A	1	KDM5A	
MUS81	1	MUS81	
CFAP418-AS1	1	C8orf37-AS1	
KDM5B	1	KDM5B	
KDM5C	1	KDM5C	
KDM5D	1	KDM5D	
CBY3	1	CBY3	
CBY2	1	SPERT	
CBY1	1	CBY1	
YBX2	1	YBX2	
YBX1	1	YBX1	
YBX3	1	YBX3	
MIR589	1	MIR589	
HS2ST1	1	HS2ST1	
SPRED3	1	SPRED3	
CASP9	1	CASP9	
SPRED2	1	SPRED2	
FLCN	1	FLCN	
ZKSCAN8P1	1	ZNF192P1	
SPRED1	1	SPRED1	
MIR597	1	MIR597	
CASP7	1	CASP7	
CASP8	1	CASP8	
LRP5L	1	LRP5L	
CASP6	1	CASP6	
MIR593	1	MIR593	
CASP3	1	CASP3	
CASP4	1	CASP4	
FAM85B	1	FAM85B	
RIMBP3C	1	RIMBP3C	
MIR590	1	MIR590	
CASP2	1	CASP2	
RIMBP3B	1	RIMBP3B	
KDM6A	1	KDM6A	
KDM6B	1	KDM6B	
PROSER2	1	PROSER2	
PROSER1	1	PROSER1	
SPATS2	1	SPATS2	
SLFNL1-AS1	1	SLFNL1-AS1	
POMGNT2	1	POMGNT2	
POMGNT1	1	POMGNT1	
CASQ2	1	CASQ2	
CASQ1	1	CASQ1	
KDM7A	1	KDM7A	
VAC14	1	VAC14	
KDM3A	1	KDM3A	
KDM3B	1	KDM3B	
PERM1	1	PERM1	
THBS4	1	THBS4	
THBS3	1	THBS3	
WASHC5-AS1	1	KIAA0196-AS1	
TBRG4	1	TBRG4	
VIM-AS1	1	VIM-AS1	
GNA13	1	GNA13	
TBRG1	1	TBRG1	
GNA15	1	GNA15	
AFG3L1P	1	AFG3L1P	
GNA11	1	GNA11	
GNA12	1	GNA12	
SND1-IT1	1	SND1-IT1	
ZNF286B	1	ZNF286B	
FAM87A	1	FAM87A	
RPL18AP3	1	RPL18AP3	
ZNF286A	1	ZNF286A	
TCF7L2	1	TCF7L2	
KDM4A	1	KDM4A	
TCF7L1	1	TCF7L1	
KDM4B	1	KDM4B	
KDM4C	1	KDM4C	
KDM4D	1	KDM4D	
CDK2AP2	1	CDK2AP2	
CDK2AP1	1	CDK2AP1	
LPIN1	1	LPIN1	
KLHL7-DT	1	KLHL7-AS1	
LPIN2	1	LPIN2	
LPIN3	1	LPIN3	
MT-ND4L	1	MT-ND4L	
ZNF296	1	ZNF296	
CHIC2	1	CHIC2	
OSGEPL1	1	OSGEPL1	
DDX18P5	1	DDX18P5	
ZNF292	1	ZNF292	
UXS1	1	UXS1	
SPRING1	1	C12orf49	
VPREB3	1	VPREB3	
KRTCAP3	1	KRTCAP3	
AS3MT	1	AS3MT	
KRTCAP2	1	KRTCAP2	
A1BG-AS1	1	A1BG-AS1	
CYP4F30P	1	CYP4F30P	
NCOA7-AS1	1	NCOA7-AS1	
MEF2A	1	MEF2A	
ZNF287	1	ZNF287	
CHID1	1	CHID1	
WDHD1	1	WDHD1	
MEF2C	1	MEF2C	
ZNF284	1	ZNF284	
MEF2B	1	MEF2B	
RBFOX2	1	RBFOX2	
LRRC37A17P	1	LRRC37A17P	
ZNF283	1	ZNF283	
RBFOX3	1	RBFOX3	
ZNF282	1	ZNF282	
ZNF281	1	ZNF281	
TOMM20L	1	TOMM20L	
SETMAR	1	SETMAR	
LRRC37B	1	LRRC37B	
LRRC37A	1	LRRC37A	
USP2-AS1	1	USP2-AS1	
EID1	1	EID1	
EID2	1	EID2	
EID3	1	EID3	
DDX39A	1	DDX39A	
NUP210L	1	NUP210L	
DDX39B	1	DDX39B	
THEGL	1	THEGL	
LETMD1	1	LETMD1	
ZNF277	1	ZNF277	
ZNF276	1	ZNF276	
LRRC37A14P	1	LRRC37A14P	
ZNF275	1	ZNF275	
PIF1	1	PIF1	
CELA3A	1	CELA3A	
ZNF274	1	ZNF274	
ZBTB8A	1	ZBTB8A	
CELA3B	1	CELA3B	
ZNF273	1	ZNF273	
TMEM238L	1	LINC00675	
ABCB6	1	ABCB6	
ABCB7	1	ABCB7	
HHLA3	1	HHLA3	
ABCB4	1	ABCB4	
FLII	1	FLII	
TLK2P1	1	TLK2P1	
COPS7B	1	COPS7B	
COPS7A	1	COPS7A	
ABCB8	1	ABCB8	
TAPBPL	1	TAPBPL	
IQGAP1	1	IQGAP1	
ABCB9	1	ABCB9	
IQGAP3	1	IQGAP3	
PCNX3	1	PCNX3	
GHRHR	1	GHRHR	
PCNX4	1	PCNX4	
PCNX1	1	PCNX1	
PCNX2	1	PCNX2	
GRPEL1	1	GRPEL1	
GRPEL2	1	GRPEL2	
CHASERR	1	LINC01578	
MTCYBP3	1	MTCYBP3	
ZBTB7B	1	ZBTB7B	
ZNF268	1	ZNF268	
ZBTB7A	1	ZBTB7A	
MTCYBP8	1	MTCYBP8	
ZNF267	1	ZNF267	
ZNF266	1	ZNF266	
ZBTB7C	1	ZBTB7C	
ABCA1	1	ABCA1	
ZNF264	1	ZNF264	
PIGUP1	1	PIGUP1	
ABCA2	1	ABCA2	
LRRC37A15P	1	LRRC37A15P	
ZNF263	1	ZNF263	
SRMS	1	SRMS	
ABCA5	1	ABCA5	
ZNF260	1	ZNF260	
ABCA3	1	ABCA3	
ABCA4	1	ABCA4	
ABCA7	1	ABCA7	
H1-0	1	H1F0	
H1-3	1	HIST1H1D	
EIF1	1	EIF1	
H1-5	1	HIST1H1B	
H1-4	1	HIST1H1E	
FERMT1	1	FERMT1	
FANCD2P2	1	FANCD2P2	
EIF5	1	EIF5	
FANCD2OS	1	FANCD2OS	
EIF6	1	EIF6	
ZFAT	1	ZFAT	
HROB	1	C17orf53	
ZNF257	1	ZNF257	
ZBTB8B	1	ZBTB8B	
FERMT2	1	FERMT2	
ZNF256	1	ZNF256	
FERMT3	1	FERMT3	
PIGS	1	PIGS	
ZNF254	1	ZNF254	
ZNF253	1	ZNF253	
SRPX	1	SRPX	
PIGU	1	PIGU	
TUT7	1	ZCCHC6	
PIGT	1	PIGT	
ZNF251	1	ZNF251	
PIGO	1	PIGO	
ZNF250	1	ZNF250	
PIGN	1	PIGN	
TUT4	1	ZCCHC11	
PIGQ	1	PIGQ	
NCAN	1	NCAN	
PIGP	1	PIGP	
PIGZ	1	PIGZ	
LRRC3	1	LRRC3	
PIGV	1	PIGV	
PIGY	1	PIGY	
LRRC1	1	LRRC1	
PIGX	1	PIGX	
EDRF1	1	EDRF1	
LMBR1	1	LMBR1	
NELFCD	1	NELFCD	
ZNF248	1	ZNF248	
OFD1	1	OFD1	
LYPLA2	1	LYPLA2	
TVP23CP2	1	TVP23CP2	
SS18	1	SS18	
DFFB	1	DFFB	
LYPLA1	1	LYPLA1	
TVP23CP1	1	TVP23CP1	
CLUL1	1	CLUL1	
DFFA	1	DFFA	
MIR99B	1	MIR99B	
ROM1	1	ROM1	
PIFO	1	PIFO	
SRP9	1	SRP9	
PIGC	1	PIGC	
GON7	1	GON7	
PIGB	1	PIGB	
LRRC7	1	LRRC7	
PIGA	1	PIGA	
TMEM106C	1	TMEM106C	
PIGK	1	PIGK	
TMEM106B	1	TMEM106B	
TUT1	1	TUT1	
PIGM	1	PIGM	
MIR1285-1	1	MIR1285-1	
PIGL	1	PIGL	
ZNF236	1	ZNF236	
PIGG	1	PIGG	
PIGF	1	PIGF	
ZNF235	1	ZNF235	
TMEM106A	1	TMEM106A	
ZNF234	1	ZNF234	
PIGH	1	PIGH	
ZNF233	1	ZNF233	
ZNF232	1	ZNF232	
ZNF230	1	ZNF230	
TAMALIN	1	GRASP	
SRRT	1	SRRT	
PET117	1	PET117	
BGLAP	1	BGLAP	
FLNA	1	FLNA	
ZNF227	1	ZNF227	
FLNB	1	FLNB	
NCDN	1	NCDN	
ZNF226	1	ZNF226	
FLNC	1	FLNC	
ZNF225	1	ZNF225	
MEF2D	1	MEF2D	
ZNF224	1	ZNF224	
ZNF221	1	ZNF221	
PET100	1	PET100	
FABP3	1	FABP3	
FABP6	1	FABP6	
FABP7	1	FABP7	
ZNF219	1	ZNF219	
SRRD	1	SRRD	
ZNF217	1	ZNF217	
GOPC	1	GOPC	
ZNF215	1	ZNF215	
ZNF214	1	ZNF214	
ZNF213	1	ZNF213	
ZNF212	1	ZNF212	
ZNF211	1	ZNF211	
ZBTB25	1	ZBTB25	
NCF2	1	NCF2	
ZBTB24	1	ZBTB24	
NCF4	1	NCF4	
ZBTB26	1	ZBTB26	
ZBTB21	1	ZBTB21	
ZBTB20	1	ZBTB20	
RORA	1	RORA	
SAYSD1	1	SAYSD1	
TSEN2	1	TSEN2	
PTENP1	1	PTENP1	
BNIP3P16	1	BNIP3P16	
MTRF1	1	MTRF1	
ZNF207	1	ZNF207	
PIM1	1	PIM1	
ZNF205	1	ZNF205	
PIM3	1	PIM3	
MTREX	1	SKIV2L2	
PIM2	1	PIM2	
ZNF202	1	ZNF202	
ZNF200	1	ZNF200	
ZBTB39	1	ZBTB39	
ZBTB38	1	ZBTB38	
ZBTB37	1	ZBTB37	
ZBTB34	1	ZBTB34	
ZBTB33	1	ZBTB33	
ROR1	1	ROR1	
RAD54L2	1	RAD54L2	
ROR2	1	ROR2	
OSBP2	1	OSBP2	
ZRANB2-AS1	1	ZRANB2-AS1	
RCC1L	1	RCC1L	
ATXN3	1	ATXN3	
MIR4520-1	1	MIR4520-1	
PORCN	1	PORCN	
ATXN2	1	ATXN2	
ATXN1	1	ATXN1	
ATXN7	1	ATXN7	
HMGN2P4	1	HMGN2P4	
THEM4	1	THEM4	
THEM6	1	THEM6	
HMGN2P3	1	HMGN2P3	
MFSD14CP	1	MFSD14C	
C9orf85	1	C9orf85	
HMGN2P6	1	HMGN2P6	
RARRES2P2	1	RARRES2P2	
CATIP-AS1	1	CATIP-AS1	
ZBTB18	1	ZBTB18	
ZBTB17	1	ZBTB17	
ALG3P1	1	ALG3P1	
GOT1	1	GOT1	
ZBTB14	1	ZBTB14	
ZBTB16	1	ZBTB16	
GOT2	1	GOT2	
ZBTB10	1	ZBTB10	
ZBTB11	1	ZBTB11	
SLCO1A2	1	SLCO1A2	
PIN1	1	PIN1	
PIN4	1	PIN4	
MYCBPAP	1	MYCBPAP	
CATIP-AS2	1	CATIP-AS2	
HSP90AB1	1	HSP90AB1	
FLT1	1	FLT1	
RASGRF2	1	RASGRF2	
FLT4	1	FLT4	
RASGRF1	1	RASGRF1	
LRRK1	1	LRRK1	
HUS1B	1	HUS1B	
ARRB1	1	ARRB1	
ARRB2	1	ARRB2	
SNORD49B	1	SNORD49B	
SNORD49A	1	SNORD49A	
FUNDC2	1	FUNDC2	
FUNDC1	1	FUNDC1	
MIR4669	1	MIR4669	
NCK2	1	NCK2	
HMG20B	1	HMG20B	
HMG20A	1	HMG20A	
MIR4665	1	MIR4665	
MIR4664	1	MIR4664	
C9orf64	1	C9orf64	
NCK1	1	NCK1	
HSP90AA1	1	HSP90AA1	
H3P16	1	H3F3AP6	
NDUFC2	1	NDUFC2	
NDUFC1	1	NDUFC1	
PARD3B	1	PARD3B	
RNU6-807P	1	RNU6-807P	
SYNPO2L	1	SYNPO2L	
REL-DT	1	LINC01185	
BIRC5	1	BIRC5	
C9orf78	1	C9orf78	
TIMM8AP1	1	TIMM8AP1	
BIRC6	1	BIRC6	
BIRC7	1	BIRC7	
MIR4653	1	MIR4653	
BIRC2	1	BIRC2	
R3HCC1L	1	R3HCC1L	
BIRC3	1	BIRC3	
C9orf72	1	C9orf72	
ITIH5	1	ITIH5	
NDUFB9	1	NDUFB9	
ITIH4	1	ITIH4	
NDUFB8	1	NDUFB8	
NDUFB7	1	NDUFB7	
NDUFB6	1	NDUFB6	
ZBTB47	1	ZBTB47	
NDUFB5	1	NDUFB5	
ZBTB46	1	ZBTB46	
NDUFB4	1	NDUFB4	
KHDC1L	1	KHDC1L	
ZBTB49	1	ZBTB49	
NDUFB3	1	NDUFB3	
ZBTB48	1	ZBTB48	
NDUFB2	1	NDUFB2	
CXXC1	1	CXXC1	
ZBTB43	1	ZBTB43	
PARD6G	1	PARD6G	
NDUFB1	1	NDUFB1	
ZBTB42	1	ZBTB42	
FLVCR2-AS1	1	AC007182.6	
ZBTB45	1	ZBTB45	
ZBTB44	1	ZBTB44	
CXXC5	1	CXXC5	
CXXC4	1	CXXC4	
ZBTB41	1	ZBTB41	
ZBTB40	1	ZBTB40	
PARD6B	1	PARD6B	
GTF2IP1	1	GTF2IP1	
PARD6A	1	PARD6A	
NCLN	1	NCLN	
RP9P	1	RP9P	
KIAA1328	1	KIAA1328	
FCHO1	1	FCHO1	
GTF2IP7	1	GTF2IP7	
GTF2IP5	1	GTF2IP5	
FCHO2	1	FCHO2	
GTF2IP4	1	GTF2IP4	
MIR4641	1	MIR4641	
IARS2	1	IARS2	
GTF2IP9	1	GTF2IP9	
IARS1	1	IARS	
C9orf43	1	C9orf43	
MIR92B	1	MIR92B	
C9orf40	1	C9orf40	
NDUFA9	1	NDUFA9	
NDUFA8	1	NDUFA8	
NDUFA7	1	NDUFA7	
NDUFA6	1	NDUFA6	
NDUFA5	1	NDUFA5	
NDUFA4	1	NDUFA4	
H3P36	1	H3F3BP1	
NDUFA3	1	NDUFA3	
NDUFA2	1	NDUFA2	
NDUFA1	1	NDUFA1	
HIP1R	1	HIP1R	
DONSON	1	DONSON	
MIR933	1	MIR933	
MIR940	1	MIR940	
MTRFR	1	C12orf65	
RNU6-1157P	1	RNU6-1157P	
CCM2	1	CCM2	
PRC1-AS1	1	PRC1-AS1	
IGKV2OR2-8	1	IGKV2OR2-8	
IGKV2OR2-7	1	IGKV2OR2-7	
C9orf50	1	C9orf50	
CCNK	1	CCNK	
SNORD45B	1	SNORD45B	
CCNJ	1	CCNJ	
SNORD45A	1	SNORD45A	
CCNI	1	CCNI	
CCNH	1	CCNH	
SNORD45C	1	SNORD45C	
CCNF	1	CCNF	
CCNC	1	CCNC	
CARD17P	1	CARD17	
CCN6	1	WISP3	
FAM53C	1	FAM53C	
C9orf24	1	C9orf24	
CCN4	1	WISP1	
FAM53B	1	FAM53B	
GRK6P1	1	GRK6P1	
ARPC3P1	1	ARPC3P1	
FAM53A	1	FAM53A	
IL12A	1	IL12A	
CCN2	1	CTGF	
MIR6859-2	1	MIR6859-2	
CCN1	1	CYR61	
SEC62	1	SEC62	
MIR6859-1	1	MIR6859-1	
ARPC3P5	1	ARPC3P5	
MIR6859-4	1	MIR6859-4	
MIR6859-3	1	MIR6859-3	
SEC63	1	SEC63	
ZNF436-AS1	1	ZNF436-AS1	
ZFP1	1	ZFP1	
ZFP3	1	ZFP3	
ZFP2	1	ZFP2	
MIR9-1	1	MIR9-1	
PISD	1	PISD	
MTND4LP30	1	MTND4LP30	
CCNY	1	CCNY	
LACTB2	1	LACTB2	
ARRDC3-AS1	1	ARRDC3-AS1	
ZG16	1	ZG16	
CCNQ	1	FAM58A	
CCNP	1	CNTD2	
CCNO	1	CCNO	
ILRUN	1	C6orf106	
FLNB-AS1	1	FLNB-AS1	
DANT2	1	DANT2	
FAM86B3P	1	FAM86B3P	
CD19	1	CD19	
ATG10-IT1	1	ATG10-IT1	
ST8SIA4	1	ST8SIA4	
SURF6	1	SURF6	
ST8SIA5	1	ST8SIA5	
ST8SIA6	1	ST8SIA6	
CD14	1	CD14	
CCR1	1	CCR1	
SURF1	1	SURF1	
IQSEC2	1	IQSEC2	
IQSEC1	1	IQSEC1	
SURF2	1	SURF2	
ZFR2	1	ZFR2	
ST8SIA1	1	ST8SIA1	
ADHFE1	1	ADHFE1	
LRRN4	1	LRRN4	
SURF4	1	SURF4	
HSPA12A	1	HSPA12A	
PAICS	1	PAICS	
HSPA12B	1	HSPA12B	
ACER2	1	ACER2	
ARMC10	1	ARMC10	
ACER3	1	ACER3	
CD27	1	CD27	
LRRN1	1	LRRN1	
RNU6-1016P	1	RNU6-1016P	
CD24	1	CD24	
CD22	1	CD22	
DIRAS3	1	DIRAS3	
CD40	1	CD40	
DIRAS1	1	DIRAS1	
DGKZP1	1	DGKZP1	
APOC4-APOC2	1	APOC4-APOC2	
HSCB	1	HSCB	
RAB11FIP1P1	1	RAB11FIP1P1	
SPTLC1	1	SPTLC1	
SPTLC2	1	SPTLC2	
EZR-AS1	1	EZR-AS1	
SPTLC3	1	SPTLC3	
RSRC1	1	RSRC1	
NCS1	1	NCS1	
CCR8	1	CCR8	
CD37	1	CD37	
CCR7	1	CCR7	
CD36	1	CD36	
CCR4	1	CCR4	
LMCD1	1	LMCD1	
CD33	1	CD33	
RBBP8NL	1	RBBP8NL	
CCR3	1	CCR3	
CD53	1	CD53	
CCT3	1	CCT3	
CCT2	1	CCT2	
CD52	1	CD52	
ZNF816-ZNF321P	1	ZNF816-ZNF321P	
SEC13	1	SEC13	
CACTIN-AS1	1	CACTIN-AS1	
SNORD42A	1	SNORD42A	
SNORD42B	1	SNORD42B	
PDRG1	1	PDRG1	
NCR1	1	NCR1	
ZFTA	1	C11orf95	
CD47	1	CD47	
GLCCI1	1	GLCCI1	
RTCA-AS1	1	RTCA-AS1	
CD46	1	CD46	
CD63	1	CD63	
MIS12	1	MIS12	
CICP14	1	CICP14	
GPC1	1	GPC1	
CREG1	1	CREG1	
HSF2	1	HSF2	
CREG2	1	CREG2	
HSF1	1	HSF1	
ANKRD36BP1	1	ANKRD36BP1	
HSF4	1	HSF4	
GPC2	1	GPC2	
CD59	1	CD59	
